date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,Russia,RUS,Moscow,55.7558,37.6173,-0.0,2.6,-2.7,0.4,75,29.3,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-23,Russia,RUS,Moscow,55.7558,37.6173,-3.8,-1.6,-5.5,1.1,66,29.7,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-24,Russia,RUS,Moscow,55.7558,37.6173,-1.8,0.9,-5.0,3.9,83,27.2,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-25,Russia,RUS,Moscow,55.7558,37.6173,0.6,2.2,-1.8,3.1,88,29.7,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-26,Russia,RUS,Moscow,55.7558,37.6173,-0.8,1.7,-2.0,1.6,73,30.3,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-27,Russia,RUS,Moscow,55.7558,37.6173,-0.9,2.5,-5.0,1.0,78,29.6,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-28,Russia,RUS,Moscow,55.7558,37.6173,-4.6,-2.1,-5.9,5.7,82,23.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-29,Russia,RUS,Moscow,55.7558,37.6173,-0.1,1.4,-1.6,1.1,95,14.6,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-30,Russia,RUS,Moscow,55.7558,37.6173,-0.7,-0.2,-1.3,3.7,95,20.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-01-31,Russia,RUS,Moscow,55.7558,37.6173,-1.4,0.5,-4.0,0.3,93,10.2,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-01,Russia,RUS,Moscow,55.7558,37.6173,-1.8,-0.2,-3.8,0.3,95,10.2,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-02,Russia,RUS,Moscow,55.7558,37.6173,0.3,2.6,-1.8,7.9,95,21.8,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-03,Russia,RUS,Moscow,55.7558,37.6173,1.3,2.7,-0.7,2.2,91,23.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-04,Russia,RUS,Moscow,55.7558,37.6173,-2.7,-1.4,-4.1,0.7,78,28.8,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-05,Russia,RUS,Moscow,55.7558,37.6173,-5.4,-4.0,-10.1,0.3,75,26.2,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-06,Russia,RUS,Moscow,55.7558,37.6173,-5.5,-1.2,-10.4,2.4,76,30.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-07,Russia,RUS,Moscow,55.7558,37.6173,-9.2,-8.0,-10.8,0.3,75,31.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-08,Russia,RUS,Moscow,55.7558,37.6173,-10.2,-7.5,-12.5,0.0,77,18.3,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-09,Russia,RUS,Moscow,55.7558,37.6173,-5.1,-1.4,-11.9,0.0,82,23.2,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-10,Russia,RUS,Moscow,55.7558,37.6173,-1.3,1.7,-2.6,0.1,78,34.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-11,Russia,RUS,Moscow,55.7558,37.6173,-0.4,0.9,-1.8,4.3,88,30.7,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-12,Russia,RUS,Moscow,55.7558,37.6173,-0.3,0.9,-2.6,0.8,92,24.0,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-13,Russia,RUS,Moscow,55.7558,37.6173,-2.9,-1.4,-3.8,0.1,87,15.6,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-14,Russia,RUS,Moscow,55.7558,37.6173,-2.4,1.8,-6.2,0.5,87,17.3,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-15,Russia,RUS,Moscow,55.7558,37.6173,-4.7,1.9,-8.7,0.0,85,12.2,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-16,Russia,RUS,Moscow,55.7558,37.6173,-0.7,1.0,-3.5,0.1,87,25.3,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-17,Russia,RUS,Moscow,55.7558,37.6173,2.9,4.8,0.8,0.4,80,33.9,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
2020-02-18,Russia,RUS,Moscow,55.7558,37.6173,3.9,6.3,2.3,0.0,85,23.1,Open-Meteo archive API,Europe/Moscow,2026-07-11T00:59:30.667056+00:00
