date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,India,IND,New Delhi,28.6139,77.2090,10.5,18.1,3.5,0.0,75,9.1,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-02,India,IND,New Delhi,28.6139,77.2090,13.7,18.5,9.7,4.5,72,12.9,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-03,India,IND,New Delhi,28.6139,77.2090,16.0,21.0,12.3,8.1,83,23.4,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-04,India,IND,New Delhi,28.6139,77.2090,16.6,22.3,13.0,5.6,88,14.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-05,India,IND,New Delhi,28.6139,77.2090,17.5,21.8,14.0,2.8,84,14.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-06,India,IND,New Delhi,28.6139,77.2090,17.5,21.8,14.8,2.7,86,13.3,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-07,India,IND,New Delhi,28.6139,77.2090,14.9,19.5,11.1,0.0,85,12.6,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-08,India,IND,New Delhi,28.6139,77.2090,13.4,19.1,9.0,0.0,85,9.8,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-09,India,IND,New Delhi,28.6139,77.2090,14.9,20.0,11.1,0.0,81,16.8,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-10,India,IND,New Delhi,28.6139,77.2090,12.3,17.7,8.7,0.0,74,15.6,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
2021-01-11,India,IND,New Delhi,28.6139,77.2090,11.6,17.9,7.3,0.0,80,19.9,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:38.809453+00:00
