date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,India,IND,New Delhi,28.6139,77.2090,12.5,18.8,7.4,0.0,82,15.1,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-23,India,IND,New Delhi,28.6139,77.2090,12.5,17.8,8.5,0.0,66,23.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-24,India,IND,New Delhi,28.6139,77.2090,12.8,19.2,8.4,0.0,60,22.6,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-25,India,IND,New Delhi,28.6139,77.2090,11.8,18.2,5.3,0.0,74,9.8,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-26,India,IND,New Delhi,28.6139,77.2090,13.6,20.2,7.1,0.0,79,10.5,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-27,India,IND,New Delhi,28.6139,77.2090,14.0,20.0,8.6,0.4,77,16.7,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-28,India,IND,New Delhi,28.6139,77.2090,14.2,19.3,11.0,16.0,83,20.7,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-29,India,IND,New Delhi,28.6139,77.2090,13.3,18.5,10.3,0.5,82,10.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-30,India,IND,New Delhi,28.6139,77.2090,12.6,18.2,8.5,0.0,77,17.8,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-01-31,India,IND,New Delhi,28.6139,77.2090,12.1,17.5,7.4,0.0,74,12.7,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-01,India,IND,New Delhi,28.6139,77.2090,12.3,18.3,7.6,0.0,74,12.5,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-02,India,IND,New Delhi,28.6139,77.2090,11.7,18.1,6.8,0.0,76,14.4,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-03,India,IND,New Delhi,28.6139,77.2090,12.0,18.8,6.5,0.0,74,11.8,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-04,India,IND,New Delhi,28.6139,77.2090,13.0,19.6,7.2,0.0,74,10.4,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-05,India,IND,New Delhi,28.6139,77.2090,12.9,19.0,8.3,0.0,74,16.0,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-06,India,IND,New Delhi,28.6139,77.2090,11.7,17.5,6.9,0.0,75,11.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-07,India,IND,New Delhi,28.6139,77.2090,12.7,18.3,8.1,0.1,71,12.0,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-08,India,IND,New Delhi,28.6139,77.2090,12.4,19.1,7.0,0.0,75,10.7,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-09,India,IND,New Delhi,28.6139,77.2090,12.8,19.8,7.0,0.0,75,10.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-10,India,IND,New Delhi,28.6139,77.2090,13.2,20.1,7.4,0.0,73,11.1,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-11,India,IND,New Delhi,28.6139,77.2090,13.5,20.6,7.2,0.0,73,11.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-12,India,IND,New Delhi,28.6139,77.2090,15.9,23.8,9.1,0.0,68,19.5,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-13,India,IND,New Delhi,28.6139,77.2090,19.2,26.6,13.0,0.0,57,20.6,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-14,India,IND,New Delhi,28.6139,77.2090,18.5,24.0,13.8,0.0,51,29.0,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-15,India,IND,New Delhi,28.6139,77.2090,17.5,24.7,12.2,0.0,47,21.3,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-16,India,IND,New Delhi,28.6139,77.2090,17.1,25.0,11.0,0.0,60,12.2,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
2020-02-17,India,IND,New Delhi,28.6139,77.2090,17.5,25.5,9.1,0.0,56,17.7,Open-Meteo archive API,Asia/Kolkata,2026-07-11T00:59:35.821153+00:00
