date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2024-01-17,Germany,DEU,Berlin,52.5200,13.4050,-2.6,-0.2,-4.6,1.9,84,15.6,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-18,Germany,DEU,Berlin,52.5200,13.4050,-2.6,0.5,-4.9,0.5,87,13.2,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-19,Germany,DEU,Berlin,52.5200,13.4050,-1.5,1.8,-5.2,0.0,81,24.5,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-20,Germany,DEU,Berlin,52.5200,13.4050,0.6,3.0,-1.7,0.0,81,26.6,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-21,Germany,DEU,Berlin,52.5200,13.4050,-1.1,3.0,-4.9,0.0,65,28.2,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-22,Germany,DEU,Berlin,52.5200,13.4050,5.5,8.8,1.0,3.1,81,33.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-23,Germany,DEU,Berlin,52.5200,13.4050,4.5,7.5,2.5,0.3,85,30.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-24,Germany,DEU,Berlin,52.5200,13.4050,7.9,10.4,3.9,5.7,82,42.2,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-25,Germany,DEU,Berlin,52.5200,13.4050,6.6,8.3,5.4,0.2,76,36.4,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-26,Germany,DEU,Berlin,52.5200,13.4050,5.2,9.1,2.1,3.5,87,34.1,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-27,Germany,DEU,Berlin,52.5200,13.4050,4.2,6.7,1.6,0.0,83,28.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-28,Germany,DEU,Berlin,52.5200,13.4050,1.5,6.4,-2.3,0.0,89,14.0,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-29,Germany,DEU,Berlin,52.5200,13.4050,2.9,8.2,-0.2,0.0,73,15.0,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-30,Germany,DEU,Berlin,52.5200,13.4050,4.1,8.3,0.8,0.1,83,14.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-01-31,Germany,DEU,Berlin,52.5200,13.4050,5.3,7.6,1.6,0.0,83,21.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-01,Germany,DEU,Berlin,52.5200,13.4050,5.5,7.8,2.2,2.1,78,29.2,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-02,Germany,DEU,Berlin,52.5200,13.4050,5.5,7.7,3.8,1.0,83,29.6,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-03,Germany,DEU,Berlin,52.5200,13.4050,9.0,10.4,7.5,3.0,89,34.0,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-04,Germany,DEU,Berlin,52.5200,13.4050,6.9,8.4,5.3,0.4,80,31.0,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-05,Germany,DEU,Berlin,52.5200,13.4050,8.8,9.7,6.9,12.5,88,32.0,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-06,Germany,DEU,Berlin,52.5200,13.4050,9.1,10.3,8.0,1.2,78,36.1,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-07,Germany,DEU,Berlin,52.5200,13.4050,4.8,9.3,0.9,9.3,79,34.5,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-08,Germany,DEU,Berlin,52.5200,13.4050,0.9,4.8,-2.6,2.6,90,12.6,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-09,Germany,DEU,Berlin,52.5200,13.4050,3.8,7.9,0.9,13.4,96,23.4,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-10,Germany,DEU,Berlin,52.5200,13.4050,8.5,12.4,6.4,6.4,94,15.3,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-11,Germany,DEU,Berlin,52.5200,13.4050,7.4,10.2,6.0,4.6,95,17.9,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-12,Germany,DEU,Berlin,52.5200,13.4050,6.7,8.8,4.7,6.4,92,21.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-13,Germany,DEU,Berlin,52.5200,13.4050,4.7,8.2,2.4,0.1,84,20.2,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-14,Germany,DEU,Berlin,52.5200,13.4050,5.7,9.4,1.8,4.7,85,20.5,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-15,Germany,DEU,Berlin,52.5200,13.4050,10.5,13.3,8.4,0.2,92,16.3,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-16,Germany,DEU,Berlin,52.5200,13.4050,11.3,15.6,8.0,1.0,85,18.9,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-17,Germany,DEU,Berlin,52.5200,13.4050,9.1,12.2,6.2,3.0,82,23.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-18,Germany,DEU,Berlin,52.5200,13.4050,5.8,9.4,0.6,0.4,83,19.5,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-19,Germany,DEU,Berlin,52.5200,13.4050,7.6,8.6,6.7,6.5,90,29.4,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-20,Germany,DEU,Berlin,52.5200,13.4050,7.3,8.7,6.5,1.1,87,26.1,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
2024-02-21,Germany,DEU,Berlin,52.5200,13.4050,7.9,10.7,6.3,2.0,84,26.6,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:15.050979+00:00
