date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2025-01-01,Germany,DEU,Berlin,52.5200,13.4050,4.6,6.9,0.7,0.0,76,26.4,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-02,Germany,DEU,Berlin,52.5200,13.4050,4.3,6.7,1.2,4.2,83,26.1,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-03,Germany,DEU,Berlin,52.5200,13.4050,0.9,2.4,-1.4,3.1,84,30.3,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-04,Germany,DEU,Berlin,52.5200,13.4050,-1.1,0.8,-2.7,0.0,86,19.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-05,Germany,DEU,Berlin,52.5200,13.4050,-1.1,0.3,-2.5,8.4,86,18.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-06,Germany,DEU,Berlin,52.5200,13.4050,7.1,11.5,0.7,13.4,82,25.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-07,Germany,DEU,Berlin,52.5200,13.4050,5.4,8.5,1.4,1.9,73,20.9,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-08,Germany,DEU,Berlin,52.5200,13.4050,1.6,4.2,0.0,0.4,82,21.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-09,Germany,DEU,Berlin,52.5200,13.4050,0.6,1.2,0.3,16.1,94,22.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-10,Germany,DEU,Berlin,52.5200,13.4050,0.6,1.1,-0.6,5.1,95,20.2,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-11,Germany,DEU,Berlin,52.5200,13.4050,0.1,0.6,-0.6,2.4,87,26.4,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-12,Germany,DEU,Berlin,52.5200,13.4050,-0.9,1.2,-3.3,0.0,85,17.8,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-13,Germany,DEU,Berlin,52.5200,13.4050,-3.5,-0.5,-6.4,0.0,87,10.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-14,Germany,DEU,Berlin,52.5200,13.4050,-1.5,1.8,-4.7,2.5,79,17.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-15,Germany,DEU,Berlin,52.5200,13.4050,2.7,4.2,1.9,0.1,99,16.5,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
2025-01-16,Germany,DEU,Berlin,52.5200,13.4050,2.1,2.8,0.7,0.0,96,14.7,Open-Meteo archive API,Europe/Berlin,2026-07-11T03:35:19.571456+00:00
