date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2025-01-01,United Kingdom,GBR,London,51.5072,-0.1276,9.0,11.8,5.3,10.5,87,30.6,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-02,United Kingdom,GBR,London,51.5072,-0.1276,2.1,4.4,-0.4,0.0,86,9.2,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-03,United Kingdom,GBR,London,51.5072,-0.1276,0.3,3.4,-1.3,0.0,86,10.6,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-04,United Kingdom,GBR,London,51.5072,-0.1276,0.7,3.2,-1.7,1.8,88,15.5,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-05,United Kingdom,GBR,London,51.5072,-0.1276,7.7,12.6,0.7,23.5,94,24.9,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-06,United Kingdom,GBR,London,51.5072,-0.1276,7.3,12.0,2.5,7.4,86,31.6,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-07,United Kingdom,GBR,London,51.5072,-0.1276,2.4,4.9,0.7,0.1,82,13.3,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-08,United Kingdom,GBR,London,51.5072,-0.1276,0.6,1.8,-0.8,3.0,93,11.2,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-09,United Kingdom,GBR,London,51.5072,-0.1276,1.0,3.0,-0.9,0.6,88,11.7,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-10,United Kingdom,GBR,London,51.5072,-0.1276,-0.7,1.4,-2.0,0.0,90,7.6,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-11,United Kingdom,GBR,London,51.5072,-0.1276,-2.2,1.6,-3.8,0.0,94,4.8,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-12,United Kingdom,GBR,London,51.5072,-0.1276,-0.7,3.2,-4.5,0.0,92,8.6,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-13,United Kingdom,GBR,London,51.5072,-0.1276,3.3,5.9,1.5,0.0,83,11.0,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-14,United Kingdom,GBR,London,51.5072,-0.1276,5.2,8.8,2.5,0.0,90,11.8,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-15,United Kingdom,GBR,London,51.5072,-0.1276,8.6,10.0,7.6,0.0,96,7.0,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
2025-01-16,United Kingdom,GBR,London,51.5072,-0.1276,7.4,9.6,6.0,0.0,92,10.8,Open-Meteo archive API,Europe/London,2026-07-11T03:35:05.846922+00:00
