date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,United Kingdom,GBR,London,51.5072,-0.1276,5.0,7.0,0.9,0.0,97,6.9,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-23,United Kingdom,GBR,London,51.5072,-0.1276,6.1,8.0,4.8,0.0,93,8.0,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-24,United Kingdom,GBR,London,51.5072,-0.1276,5.9,7.2,4.6,0.2,91,7.4,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-25,United Kingdom,GBR,London,51.5072,-0.1276,5.7,7.6,3.2,0.0,91,11.5,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-26,United Kingdom,GBR,London,51.5072,-0.1276,8.1,10.0,6.6,2.9,90,29.8,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-27,United Kingdom,GBR,London,51.5072,-0.1276,6.8,8.5,5.3,6.9,90,21.8,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-28,United Kingdom,GBR,London,51.5072,-0.1276,4.3,6.8,2.3,1.5,82,32.4,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-29,United Kingdom,GBR,London,51.5072,-0.1276,4.9,8.9,1.6,0.0,77,25.0,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-30,United Kingdom,GBR,London,51.5072,-0.1276,9.2,12.1,6.6,0.6,92,28.1,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-01-31,United Kingdom,GBR,London,51.5072,-0.1276,10.4,11.7,9.2,0.1,90,33.1,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-02-01,United Kingdom,GBR,London,51.5072,-0.1276,9.7,11.3,6.0,0.0,78,35.0,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
2020-02-02,United Kingdom,GBR,London,51.5072,-0.1276,9.8,12.8,5.4,6.7,82,32.9,Open-Meteo archive API,Europe/London,2026-07-10T02:55:55.831867+00:00
