date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,Spain,ESP,Madrid,40.4168,-3.7038,3.6,6.4,1.6,3.6,74,22.9,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-02,Spain,ESP,Madrid,40.4168,-3.7038,1.7,5.2,-1.4,0.0,64,20.1,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-03,Spain,ESP,Madrid,40.4168,-3.7038,1.4,7.4,-2.5,0.0,69,15.0,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-04,Spain,ESP,Madrid,40.4168,-3.7038,1.6,6.0,-0.8,0.1,72,17.0,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-05,Spain,ESP,Madrid,40.4168,-3.7038,-0.3,4.7,-4.0,0.0,76,8.8,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-06,Spain,ESP,Madrid,40.4168,-3.7038,-0.5,5.8,-4.1,0.0,72,10.3,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-07,Spain,ESP,Madrid,40.4168,-3.7038,-0.4,2.5,-2.4,1.8,77,14.0,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-08,Spain,ESP,Madrid,40.4168,-3.7038,-0.3,1.4,-2.0,13.6,77,23.2,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-09,Spain,ESP,Madrid,40.4168,-3.7038,-0.4,0.6,-1.4,33.4,93,27.0,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-10,Spain,ESP,Madrid,40.4168,-3.7038,1.0,3.7,-1.5,0.1,81,16.4,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-11,Spain,ESP,Madrid,40.4168,-3.7038,0.4,5.8,-3.1,0.0,67,16.0,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-12,Spain,ESP,Madrid,40.4168,-3.7038,-2.7,4.0,-6.5,0.0,73,7.7,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-13,Spain,ESP,Madrid,40.4168,-3.7038,-2.3,5.1,-6.7,0.0,71,7.9,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
2021-01-14,Spain,ESP,Madrid,40.4168,-3.7038,-3.2,5.6,-11.1,0.0,73,13.1,Open-Meteo archive API,Europe/Madrid,2026-07-11T00:59:27.011179+00:00
