date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2024-01-17,Australia,AUS,Canberra,-35.2809,149.1300,18.2,20.5,15.6,16.4,94,19.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-18,Australia,AUS,Canberra,-35.2809,149.1300,18.2,22.5,13.5,0.0,67,23.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-19,Australia,AUS,Canberra,-35.2809,149.1300,17.7,25.4,10.7,0.0,64,20.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-20,Australia,AUS,Canberra,-35.2809,149.1300,20.0,25.3,14.3,0.1,71,15.3,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-21,Australia,AUS,Canberra,-35.2809,149.1300,21.9,30.0,14.6,0.0,61,26.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-22,Australia,AUS,Canberra,-35.2809,149.1300,18.4,24.8,14.5,0.0,68,20.4,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-23,Australia,AUS,Canberra,-35.2809,149.1300,18.9,25.1,14.8,0.1,69,14.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-24,Australia,AUS,Canberra,-35.2809,149.1300,20.0,26.2,12.9,0.0,75,20.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-25,Australia,AUS,Canberra,-35.2809,149.1300,22.4,28.8,17.7,4.0,77,14.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-26,Australia,AUS,Canberra,-35.2809,149.1300,21.4,25.2,16.2,0.9,69,21.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-27,Australia,AUS,Canberra,-35.2809,149.1300,18.7,24.8,13.9,0.2,65,18.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
2024-01-28,Australia,AUS,Canberra,-35.2809,149.1300,19.0,26.0,12.6,0.0,74,16.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T03:36:00.358183+00:00
