date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,Australia,AUS,Canberra,-35.2809,149.1300,21.9,29.6,12.5,0.0,53,21.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-23,Australia,AUS,Canberra,-35.2809,149.1300,23.4,30.9,17.4,0.0,42,36.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-24,Australia,AUS,Canberra,-35.2809,149.1300,20.5,26.5,14.6,0.3,53,18.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-25,Australia,AUS,Canberra,-35.2809,149.1300,23.3,30.7,16.6,0.2,58,17.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-26,Australia,AUS,Canberra,-35.2809,149.1300,24.8,32.4,18.2,0.0,55,22.0,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-27,Australia,AUS,Canberra,-35.2809,149.1300,24.1,34.1,15.1,0.0,55,17.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-28,Australia,AUS,Canberra,-35.2809,149.1300,25.5,33.6,19.5,0.0,52,23.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-29,Australia,AUS,Canberra,-35.2809,149.1300,23.0,33.4,15.2,0.0,56,23.0,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-30,Australia,AUS,Canberra,-35.2809,149.1300,25.8,35.8,14.7,0.0,45,12.5,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-01-31,Australia,AUS,Canberra,-35.2809,149.1300,30.0,40.2,17.8,0.0,43,15.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-01,Australia,AUS,Canberra,-35.2809,149.1300,33.3,40.3,25.6,0.0,32,23.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-02,Australia,AUS,Canberra,-35.2809,149.1300,27.5,32.2,20.7,0.6,45,26.4,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-03,Australia,AUS,Canberra,-35.2809,149.1300,20.0,26.9,14.4,0.2,44,25.5,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-04,Australia,AUS,Canberra,-35.2809,149.1300,16.4,24.7,9.1,0.0,44,20.3,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-05,Australia,AUS,Canberra,-35.2809,149.1300,20.3,30.2,12.9,0.0,55,21.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-06,Australia,AUS,Canberra,-35.2809,149.1300,19.6,24.2,15.8,1.6,67,18.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-07,Australia,AUS,Canberra,-35.2809,149.1300,18.4,21.4,16.2,2.6,75,19.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-08,Australia,AUS,Canberra,-35.2809,149.1300,17.7,21.1,15.8,13.6,80,27.6,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-09,Australia,AUS,Canberra,-35.2809,149.1300,15.9,16.9,15.3,26.5,86,28.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-10,Australia,AUS,Canberra,-35.2809,149.1300,20.3,25.5,16.6,27.1,77,20.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-11,Australia,AUS,Canberra,-35.2809,149.1300,21.2,26.4,17.5,5.7,82,13.4,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-12,Australia,AUS,Canberra,-35.2809,149.1300,21.2,26.0,17.4,0.5,78,19.0,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-13,Australia,AUS,Canberra,-35.2809,149.1300,20.6,24.6,18.7,18.5,84,19.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-14,Australia,AUS,Canberra,-35.2809,149.1300,20.9,27.1,15.4,0.3,71,13.5,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-15,Australia,AUS,Canberra,-35.2809,149.1300,20.6,25.6,16.2,11.0,82,12.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-16,Australia,AUS,Canberra,-35.2809,149.1300,18.8,23.5,15.0,0.5,79,16.6,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-17,Australia,AUS,Canberra,-35.2809,149.1300,19.5,24.4,15.6,1.0,80,11.3,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-18,Australia,AUS,Canberra,-35.2809,149.1300,21.6,27.7,17.0,0.9,74,22.0,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-19,Australia,AUS,Canberra,-35.2809,149.1300,16.3,19.5,12.6,0.0,64,25.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-20,Australia,AUS,Canberra,-35.2809,149.1300,16.1,22.2,10.1,0.0,65,17.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-21,Australia,AUS,Canberra,-35.2809,149.1300,17.3,24.5,12.9,0.0,71,21.4,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-22,Australia,AUS,Canberra,-35.2809,149.1300,17.1,22.7,12.0,0.0,70,16.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-23,Australia,AUS,Canberra,-35.2809,149.1300,19.6,25.6,14.8,0.0,68,12.6,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-24,Australia,AUS,Canberra,-35.2809,149.1300,20.8,28.5,13.9,0.0,66,14.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-25,Australia,AUS,Canberra,-35.2809,149.1300,20.3,27.2,13.2,0.0,69,14.5,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-26,Australia,AUS,Canberra,-35.2809,149.1300,20.7,27.0,13.7,0.0,56,30.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-27,Australia,AUS,Canberra,-35.2809,149.1300,17.4,24.4,12.4,0.0,50,18.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
2020-02-28,Australia,AUS,Canberra,-35.2809,149.1300,16.2,25.2,7.5,0.0,57,19.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:05.229923+00:00
