date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,Australia,AUS,Canberra,-35.2809,149.1300,16.7,21.0,12.4,0.0,67,17.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-02,Australia,AUS,Canberra,-35.2809,149.1300,16.2,20.9,11.2,0.0,74,17.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-03,Australia,AUS,Canberra,-35.2809,149.1300,18.7,23.1,15.7,5.9,80,14.0,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-04,Australia,AUS,Canberra,-35.2809,149.1300,18.5,23.4,15.5,27.9,85,9.4,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-05,Australia,AUS,Canberra,-35.2809,149.1300,19.2,25.0,14.5,2.5,72,19.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-06,Australia,AUS,Canberra,-35.2809,149.1300,16.7,21.3,13.5,12.7,77,18.1,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-07,Australia,AUS,Canberra,-35.2809,149.1300,15.5,20.6,10.7,0.0,71,20.7,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-08,Australia,AUS,Canberra,-35.2809,149.1300,15.2,20.9,10.5,0.0,68,17.8,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-09,Australia,AUS,Canberra,-35.2809,149.1300,18.1,26.3,10.3,0.0,67,9.5,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-10,Australia,AUS,Canberra,-35.2809,149.1300,20.0,27.8,11.6,0.0,66,13.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-11,Australia,AUS,Canberra,-35.2809,149.1300,21.1,29.6,11.3,0.0,60,10.3,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-12,Australia,AUS,Canberra,-35.2809,149.1300,21.5,30.6,15.0,1.8,65,20.0,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-13,Australia,AUS,Canberra,-35.2809,149.1300,23.3,30.7,15.5,0.0,61,14.9,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
2021-01-14,Australia,AUS,Canberra,-35.2809,149.1300,23.5,30.6,16.6,0.1,44,25.2,Open-Meteo archive API,Australia/Sydney,2026-07-11T01:00:08.147908+00:00
