date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2024-01-17,Japan,JPN,Tokyo,35.6762,139.6503,4.9,11.5,-1.5,0.0,48,19.1,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-18,Japan,JPN,Tokyo,35.6762,139.6503,7.1,12.8,0.9,0.0,56,16.0,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-19,Japan,JPN,Tokyo,35.6762,139.6503,9.5,14.7,7.0,0.0,58,24.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-20,Japan,JPN,Tokyo,35.6762,139.6503,5.7,7.3,4.8,5.6,65,21.7,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-21,Japan,JPN,Tokyo,35.6762,139.6503,8.5,13.4,5.1,27.6,82,42.2,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-22,Japan,JPN,Tokyo,35.6762,139.6503,10.0,14.2,5.3,0.7,77,29.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-23,Japan,JPN,Tokyo,35.6762,139.6503,7.5,11.9,4.4,0.9,76,18.7,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-24,Japan,JPN,Tokyo,35.6762,139.6503,2.5,7.0,-2.4,0.1,47,48.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-25,Japan,JPN,Tokyo,35.6762,139.6503,1.9,8.1,-3.8,0.0,42,48.5,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-26,Japan,JPN,Tokyo,35.6762,139.6503,2.5,10.3,-4.7,0.0,52,40.8,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-27,Japan,JPN,Tokyo,35.6762,139.6503,4.9,10.4,0.8,0.0,51,34.1,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-28,Japan,JPN,Tokyo,35.6762,139.6503,4.3,9.8,0.5,0.0,63,19.8,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-29,Japan,JPN,Tokyo,35.6762,139.6503,5.4,10.3,0.5,0.0,60,21.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-30,Japan,JPN,Tokyo,35.6762,139.6503,5.9,12.3,0.5,0.0,63,17.2,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-01-31,Japan,JPN,Tokyo,35.6762,139.6503,6.7,12.9,-0.1,0.0,72,13.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-01,Japan,JPN,Tokyo,35.6762,139.6503,7.4,14.5,3.2,5.8,57,48.8,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-02,Japan,JPN,Tokyo,35.6762,139.6503,3.5,5.6,1.2,0.0,52,37.5,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-03,Japan,JPN,Tokyo,35.6762,139.6503,5.5,10.5,0.9,0.0,50,30.1,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-04,Japan,JPN,Tokyo,35.6762,139.6503,4.2,6.4,1.7,3.0,70,21.3,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-05,Japan,JPN,Tokyo,35.6762,139.6503,1.6,3.7,0.4,29.9,81,37.3,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-06,Japan,JPN,Tokyo,35.6762,139.6503,2.6,5.0,0.9,3.0,89,31.8,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-07,Japan,JPN,Tokyo,35.6762,139.6503,3.0,8.8,-1.3,0.0,74,13.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-08,Japan,JPN,Tokyo,35.6762,139.6503,4.2,10.3,-0.7,0.0,68,23.6,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-09,Japan,JPN,Tokyo,35.6762,139.6503,4.8,10.2,0.4,0.0,68,22.9,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-10,Japan,JPN,Tokyo,35.6762,139.6503,5.1,10.8,-0.7,0.0,72,20.1,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
2024-02-11,Japan,JPN,Tokyo,35.6762,139.6503,6.3,10.7,2.4,0.2,56,28.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:43.515795+00:00
