date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2025-01-01,Japan,JPN,Tokyo,35.6762,139.6503,7.2,11.2,4.2,0.0,34,16.0,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-02,Japan,JPN,Tokyo,35.6762,139.6503,7.0,13.1,1.8,0.0,47,10.8,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-03,Japan,JPN,Tokyo,35.6762,139.6503,4.0,6.2,2.5,2.2,74,11.6,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-04,Japan,JPN,Tokyo,35.6762,139.6503,4.0,8.2,0.6,0.0,64,10.9,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-05,Japan,JPN,Tokyo,35.6762,139.6503,3.5,8.6,-1.5,0.0,62,10.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-06,Japan,JPN,Tokyo,35.6762,139.6503,3.6,8.4,0.3,26.6,78,16.2,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-07,Japan,JPN,Tokyo,35.6762,139.6503,7.6,11.2,4.3,0.0,73,13.7,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-08,Japan,JPN,Tokyo,35.6762,139.6503,5.3,9.5,1.7,0.0,55,14.2,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-09,Japan,JPN,Tokyo,35.6762,139.6503,4.8,10.7,-0.4,0.0,56,14.7,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-10,Japan,JPN,Tokyo,35.6762,139.6503,3.0,7.7,-1.7,0.0,43,16.6,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-11,Japan,JPN,Tokyo,35.6762,139.6503,3.7,9.4,-0.8,0.0,54,8.7,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-12,Japan,JPN,Tokyo,35.6762,139.6503,3.1,6.0,-0.1,0.0,78,8.4,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-13,Japan,JPN,Tokyo,35.6762,139.6503,5.4,11.1,1.0,0.0,62,22.0,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-14,Japan,JPN,Tokyo,35.6762,139.6503,4.6,10.6,-1.2,0.0,73,7.3,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-15,Japan,JPN,Tokyo,35.6762,139.6503,5.2,12.1,-0.3,0.1,66,20.0,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
2025-01-16,Japan,JPN,Tokyo,35.6762,139.6503,3.4,6.3,1.0,0.0,55,13.9,Open-Meteo archive API,Asia/Tokyo,2026-07-11T03:35:46.142623+00:00
