date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,Canada,CAN,Ottawa,45.4215,-75.6972,-2.0,1.5,-4.8,0.1,75,13.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-02,Canada,CAN,Ottawa,45.4215,-75.6972,-3.3,0.4,-7.9,10.4,81,16.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-03,Canada,CAN,Ottawa,45.4215,-75.6972,-6.1,-3.1,-10.5,0.2,91,8.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-04,Canada,CAN,Ottawa,45.4215,-75.6972,-2.8,-0.5,-5.1,0.0,88,7.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-05,Canada,CAN,Ottawa,45.4215,-75.6972,-1.6,0.5,-3.6,0.4,88,8.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-06,Canada,CAN,Ottawa,45.4215,-75.6972,-3.4,0.0,-5.7,0.0,77,14.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-07,Canada,CAN,Ottawa,45.4215,-75.6972,-4.0,-1.9,-7.1,0.0,74,13.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-08,Canada,CAN,Ottawa,45.4215,-75.6972,-6.9,-3.3,-10.2,0.0,65,13.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-09,Canada,CAN,Ottawa,45.4215,-75.6972,-5.5,-1.9,-7.8,0.0,64,15.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-10,Canada,CAN,Ottawa,45.4215,-75.6972,-6.0,-3.6,-7.6,0.0,74,11.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-11,Canada,CAN,Ottawa,45.4215,-75.6972,-0.9,2.7,-4.5,0.9,84,13.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-12,Canada,CAN,Ottawa,45.4215,-75.6972,-0.5,2.4,-2.9,0.8,79,11.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-13,Canada,CAN,Ottawa,45.4215,-75.6972,-1.4,1.0,-4.6,0.7,88,13.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-14,Canada,CAN,Ottawa,45.4215,-75.6972,0.4,3.8,-1.9,0.0,87,9.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-15,Canada,CAN,Ottawa,45.4215,-75.6972,-1.1,2.6,-3.6,0.0,88,18.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-16,Canada,CAN,Ottawa,45.4215,-75.6972,0.0,1.0,-0.7,25.9,94,15.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-17,Canada,CAN,Ottawa,45.4215,-75.6972,-1.6,0.1,-7.7,1.0,82,21.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-18,Canada,CAN,Ottawa,45.4215,-75.6972,-9.7,-6.4,-14.4,0.0,77,13.2,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-19,Canada,CAN,Ottawa,45.4215,-75.6972,-11.1,-6.3,-16.7,0.7,76,8.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-20,Canada,CAN,Ottawa,45.4215,-75.6972,-11.3,-8.6,-14.8,0.0,74,15.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-21,Canada,CAN,Ottawa,45.4215,-75.6972,-8.4,0.3,-17.9,4.1,80,18.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-22,Canada,CAN,Ottawa,45.4215,-75.6972,-5.3,-1.0,-10.5,0.2,77,14.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-23,Canada,CAN,Ottawa,45.4215,-75.6972,-14.1,-11.3,-16.4,0.0,70,15.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-24,Canada,CAN,Ottawa,45.4215,-75.6972,-15.6,-10.3,-19.4,0.0,70,16.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-25,Canada,CAN,Ottawa,45.4215,-75.6972,-12.2,-6.2,-19.0,0.6,74,9.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-26,Canada,CAN,Ottawa,45.4215,-75.6972,-6.4,-2.7,-9.5,3.5,82,15.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-27,Canada,CAN,Ottawa,45.4215,-75.6972,-5.8,-3.2,-8.7,1.3,79,12.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-28,Canada,CAN,Ottawa,45.4215,-75.6972,-12.8,-9.2,-17.1,0.0,73,17.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-29,Canada,CAN,Ottawa,45.4215,-75.6972,-16.4,-11.6,-20.0,0.0,68,14.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-30,Canada,CAN,Ottawa,45.4215,-75.6972,-16.3,-11.5,-20.2,0.0,69,9.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-01-31,Canada,CAN,Ottawa,45.4215,-75.6972,-17.9,-11.7,-23.3,0.0,69,10.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-01,Canada,CAN,Ottawa,45.4215,-75.6972,-13.8,-4.9,-20.1,0.0,65,11.2,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-02,Canada,CAN,Ottawa,45.4215,-75.6972,-3.9,2.0,-10.0,0.8,69,18.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-03,Canada,CAN,Ottawa,45.4215,-75.6972,-2.4,-0.4,-4.1,1.3,61,20.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-04,Canada,CAN,Ottawa,45.4215,-75.6972,-3.3,2.7,-7.7,0.0,73,15.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-05,Canada,CAN,Ottawa,45.4215,-75.6972,-4.4,2.9,-10.4,3.8,80,23.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-06,Canada,CAN,Ottawa,45.4215,-75.6972,-7.7,-4.7,-10.8,0.0,66,24.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-07,Canada,CAN,Ottawa,45.4215,-75.6972,-8.9,-4.6,-12.9,1.8,78,16.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-08,Canada,CAN,Ottawa,45.4215,-75.6972,-12.1,-7.7,-18.0,0.0,74,12.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-09,Canada,CAN,Ottawa,45.4215,-75.6972,-9.9,-5.3,-13.4,1.5,78,9.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-10,Canada,CAN,Ottawa,45.4215,-75.6972,-11.4,-7.1,-15.1,0.0,70,12.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-11,Canada,CAN,Ottawa,45.4215,-75.6972,-13.2,-9.7,-16.8,0.0,66,14.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-12,Canada,CAN,Ottawa,45.4215,-75.6972,-18.4,-13.9,-22.9,0.0,66,10.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-13,Canada,CAN,Ottawa,45.4215,-75.6972,-17.1,-12.1,-23.8,0.2,65,10.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-14,Canada,CAN,Ottawa,45.4215,-75.6972,-10.7,-5.9,-13.9,1.8,72,10.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-15,Canada,CAN,Ottawa,45.4215,-75.6972,-8.9,-4.7,-13.4,2.6,79,6.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-16,Canada,CAN,Ottawa,45.4215,-75.6972,-8.1,-6.3,-12.6,16.9,79,18.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-17,Canada,CAN,Ottawa,45.4215,-75.6972,-13.3,-7.3,-19.1,0.0,66,17.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-18,Canada,CAN,Ottawa,45.4215,-75.6972,-10.6,-5.1,-16.8,0.0,72,11.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-19,Canada,CAN,Ottawa,45.4215,-75.6972,-8.2,-6.2,-10.7,2.7,80,11.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-20,Canada,CAN,Ottawa,45.4215,-75.6972,-8.1,-3.7,-12.2,0.0,74,14.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-21,Canada,CAN,Ottawa,45.4215,-75.6972,-8.2,-1.1,-16.0,0.0,73,14.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-22,Canada,CAN,Ottawa,45.4215,-75.6972,-4.1,-0.1,-8.2,5.2,85,13.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-23,Canada,CAN,Ottawa,45.4215,-75.6972,0.6,1.9,-1.3,1.7,86,15.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-24,Canada,CAN,Ottawa,45.4215,-75.6972,0.3,2.6,-2.1,10.6,91,17.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-25,Canada,CAN,Ottawa,45.4215,-75.6972,-5.4,0.1,-9.8,0.6,68,21.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-26,Canada,CAN,Ottawa,45.4215,-75.6972,-7.2,0.7,-13.2,0.0,71,13.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-27,Canada,CAN,Ottawa,45.4215,-75.6972,-3.2,4.4,-9.0,7.5,83,21.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-02-28,Canada,CAN,Ottawa,45.4215,-75.6972,0.3,6.0,-6.2,3.7,79,16.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-01,Canada,CAN,Ottawa,45.4215,-75.6972,-1.4,4.3,-14.6,4.8,69,28.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-02,Canada,CAN,Ottawa,45.4215,-75.6972,-13.5,-8.3,-18.7,0.9,55,26.6,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-03,Canada,CAN,Ottawa,45.4215,-75.6972,-2.8,2.4,-8.3,2.6,74,11.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-04,Canada,CAN,Ottawa,45.4215,-75.6972,-8.9,-3.6,-11.1,0.0,57,20.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-05,Canada,CAN,Ottawa,45.4215,-75.6972,-11.0,-7.1,-14.6,0.0,56,20.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-06,Canada,CAN,Ottawa,45.4215,-75.6972,-10.9,-6.8,-15.2,0.0,67,16.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-07,Canada,CAN,Ottawa,45.4215,-75.6972,-10.7,-5.7,-15.2,0.0,68,11.4,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-08,Canada,CAN,Ottawa,45.4215,-75.6972,-9.8,-2.6,-18.0,0.2,66,10.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-09,Canada,CAN,Ottawa,45.4215,-75.6972,0.2,6.6,-5.0,0.0,71,13.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-10,Canada,CAN,Ottawa,45.4215,-75.6972,2.4,11.5,-6.2,0.0,69,13.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-11,Canada,CAN,Ottawa,45.4215,-75.6972,10.2,15.5,5.8,0.9,61,31.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-12,Canada,CAN,Ottawa,45.4215,-75.6972,1.6,6.9,-5.5,0.5,63,31.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-13,Canada,CAN,Ottawa,45.4215,-75.6972,-6.4,-0.8,-12.6,0.4,62,23.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-14,Canada,CAN,Ottawa,45.4215,-75.6972,-5.9,-2.5,-11.4,0.5,64,25.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-15,Canada,CAN,Ottawa,45.4215,-75.6972,-11.6,-5.9,-16.5,0.0,57,17.9,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-16,Canada,CAN,Ottawa,45.4215,-75.6972,-4.6,3.8,-11.0,0.0,49,9.7,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-17,Canada,CAN,Ottawa,45.4215,-75.6972,0.2,8.1,-6.7,0.0,64,11.5,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-18,Canada,CAN,Ottawa,45.4215,-75.6972,0.7,4.7,-5.5,0.8,69,22.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-19,Canada,CAN,Ottawa,45.4215,-75.6972,-5.9,1.4,-13.7,0.0,60,16.3,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-20,Canada,CAN,Ottawa,45.4215,-75.6972,2.0,10.9,-4.8,0.0,62,14.0,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-21,Canada,CAN,Ottawa,45.4215,-75.6972,4.2,15.1,-5.1,0.0,60,14.1,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-22,Canada,CAN,Ottawa,45.4215,-75.6972,6.9,17.4,-1.8,0.0,45,17.8,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
2021-03-23,Canada,CAN,Ottawa,45.4215,-75.6972,8.6,17.9,0.3,0.0,50,11.2,Open-Meteo archive API,America/Toronto,2026-07-11T01:00:02.761963+00:00
