date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,France,FRA,Paris,48.8566,2.3522,0.2,3.6,-2.3,0.0,90,8.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-02,France,FRA,Paris,48.8566,2.3522,0.5,3.4,-2.7,0.1,94,8.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-03,France,FRA,Paris,48.8566,2.3522,1.8,3.5,0.3,0.1,93,10.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-04,France,FRA,Paris,48.8566,2.3522,2.0,2.8,1.3,0.2,90,16.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-05,France,FRA,Paris,48.8566,2.3522,1.9,3.1,1.1,0.2,90,14.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-06,France,FRA,Paris,48.8566,2.3522,2.4,3.8,1.2,0.6,92,12.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-07,France,FRA,Paris,48.8566,2.3522,1.5,3.7,-0.7,0.9,95,9.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-08,France,FRA,Paris,48.8566,2.3522,0.6,3.4,-1.6,0.0,91,8.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-09,France,FRA,Paris,48.8566,2.3522,0.5,3.4,-2.5,0.0,88,16.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-10,France,FRA,Paris,48.8566,2.3522,-0.2,3.2,-2.7,0.0,92,10.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-11,France,FRA,Paris,48.8566,2.3522,1.6,5.1,-2.7,0.0,92,19.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-12,France,FRA,Paris,48.8566,2.3522,6.8,9.1,4.3,8.4,89,28.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-13,France,FRA,Paris,48.8566,2.3522,7.2,9.8,4.7,1.4,94,25.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-14,France,FRA,Paris,48.8566,2.3522,8.8,10.1,7.2,5.9,90,28.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-15,France,FRA,Paris,48.8566,2.3522,1.8,5.7,0.4,0.8,77,27.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-16,France,FRA,Paris,48.8566,2.3522,0.7,5.1,-1.2,7.1,81,20.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-17,France,FRA,Paris,48.8566,2.3522,4.5,6.8,1.8,1.4,90,19.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-18,France,FRA,Paris,48.8566,2.3522,4.1,7.6,0.2,0.0,85,17.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-19,France,FRA,Paris,48.8566,2.3522,5.7,7.4,4.7,5.5,84,27.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-20,France,FRA,Paris,48.8566,2.3522,9.3,12.3,5.6,0.2,62,34.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-21,France,FRA,Paris,48.8566,2.3522,8.8,11.4,5.7,11.5,80,42.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-22,France,FRA,Paris,48.8566,2.3522,5.3,9.5,2.7,4.0,88,35.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-23,France,FRA,Paris,48.8566,2.3522,2.9,5.7,0.6,6.3,93,22.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-24,France,FRA,Paris,48.8566,2.3522,0.8,3.1,-2.0,3.1,89,24.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-25,France,FRA,Paris,48.8566,2.3522,2.2,5.0,-0.4,0.6,83,26.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-26,France,FRA,Paris,48.8566,2.3522,1.4,4.4,-1.0,0.9,78,16.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-27,France,FRA,Paris,48.8566,2.3522,5.4,8.3,2.3,4.3,89,17.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-28,France,FRA,Paris,48.8566,2.3522,11.3,14.1,7.9,9.3,89,30.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-29,France,FRA,Paris,48.8566,2.3522,10.2,11.7,8.1,4.0,80,34.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-30,France,FRA,Paris,48.8566,2.3522,9.5,12.7,6.0,12.9,88,22.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-01-31,France,FRA,Paris,48.8566,2.3522,8.3,10.3,7.3,11.4,94,9.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-01,France,FRA,Paris,48.8566,2.3522,8.5,10.0,5.7,2.5,88,18.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-02,France,FRA,Paris,48.8566,2.3522,10.8,14.2,5.0,3.0,86,24.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-03,France,FRA,Paris,48.8566,2.3522,10.8,12.8,7.2,4.8,82,35.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-04,France,FRA,Paris,48.8566,2.3522,7.9,11.4,4.6,2.2,90,13.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-05,France,FRA,Paris,48.8566,2.3522,7.9,11.2,5.7,0.1,91,12.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-06,France,FRA,Paris,48.8566,2.3522,7.3,8.8,6.1,14.4,94,15.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-07,France,FRA,Paris,48.8566,2.3522,3.5,6.9,0.3,3.4,87,18.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-08,France,FRA,Paris,48.8566,2.3522,-0.5,0.6,-1.5,0.2,74,12.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-09,France,FRA,Paris,48.8566,2.3522,-2.0,-0.6,-3.9,0.1,72,21.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-10,France,FRA,Paris,48.8566,2.3522,-3.2,-0.9,-5.5,1.9,60,22.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-11,France,FRA,Paris,48.8566,2.3522,-3.1,0.9,-6.0,0.0,61,23.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-12,France,FRA,Paris,48.8566,2.3522,-2.3,1.4,-4.2,0.0,50,22.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-13,France,FRA,Paris,48.8566,2.3522,-3.3,0.4,-5.7,0.0,43,22.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-14,France,FRA,Paris,48.8566,2.3522,-1.5,3.4,-5.5,0.0,49,19.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-15,France,FRA,Paris,48.8566,2.3522,4.1,7.9,1.0,3.3,80,20.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-16,France,FRA,Paris,48.8566,2.3522,7.7,12.3,3.9,1.3,83,21.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-17,France,FRA,Paris,48.8566,2.3522,9.2,12.2,6.6,0.2,85,28.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-18,France,FRA,Paris,48.8566,2.3522,8.5,11.4,5.6,6.9,81,24.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-19,France,FRA,Paris,48.8566,2.3522,8.2,14.0,3.8,0.0,87,20.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-20,France,FRA,Paris,48.8566,2.3522,12.2,17.6,7.8,0.0,70,23.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-21,France,FRA,Paris,48.8566,2.3522,11.4,17.1,6.3,0.0,68,17.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-22,France,FRA,Paris,48.8566,2.3522,11.5,16.4,6.5,0.3,69,17.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-23,France,FRA,Paris,48.8566,2.3522,12.9,17.4,9.9,0.0,78,28.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-24,France,FRA,Paris,48.8566,2.3522,12.7,18.7,9.0,0.0,79,16.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-25,France,FRA,Paris,48.8566,2.3522,11.9,16.8,7.7,0.2,79,14.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-26,France,FRA,Paris,48.8566,2.3522,9.0,11.5,5.0,1.6,79,18.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-27,France,FRA,Paris,48.8566,2.3522,5.2,10.3,1.4,0.0,77,20.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-02-28,France,FRA,Paris,48.8566,2.3522,5.6,11.1,1.8,0.0,76,20.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-01,France,FRA,Paris,48.8566,2.3522,5.8,13.2,0.1,0.0,77,12.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-02,France,FRA,Paris,48.8566,2.3522,7.4,16.6,0.9,0.0,81,10.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-03,France,FRA,Paris,48.8566,2.3522,10.3,17.3,5.4,0.8,77,10.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-04,France,FRA,Paris,48.8566,2.3522,8.8,11.9,6.1,1.0,87,15.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-05,France,FRA,Paris,48.8566,2.3522,4.7,6.0,3.5,0.0,66,20.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-06,France,FRA,Paris,48.8566,2.3522,3.5,8.6,-0.7,0.0,56,19.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-07,France,FRA,Paris,48.8566,2.3522,2.2,8.9,-3.9,0.0,66,11.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-08,France,FRA,Paris,48.8566,2.3522,2.4,7.2,-2.2,0.0,70,13.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-09,France,FRA,Paris,48.8566,2.3522,4.8,10.9,-1.0,0.0,73,14.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-10,France,FRA,Paris,48.8566,2.3522,5.4,9.5,0.7,1.4,76,26.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-11,France,FRA,Paris,48.8566,2.3522,10.3,13.9,6.8,3.4,77,36.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
2021-03-12,France,FRA,Paris,48.8566,2.3522,7.5,11.7,4.6,4.6,75,31.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:16.544683+00:00
