date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,France,FRA,Paris,48.8566,2.3522,-1.3,2.6,-3.4,0.0,92,12.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-23,France,FRA,Paris,48.8566,2.3522,0.2,4.8,-2.4,0.0,87,13.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-24,France,FRA,Paris,48.8566,2.3522,-0.5,3.7,-3.5,0.0,92,9.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-25,France,FRA,Paris,48.8566,2.3522,0.5,3.7,-3.2,0.0,98,10.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-26,France,FRA,Paris,48.8566,2.3522,4.6,9.6,-1.2,1.0,94,19.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-27,France,FRA,Paris,48.8566,2.3522,8.4,9.0,7.5,6.6,89,28.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-28,France,FRA,Paris,48.8566,2.3522,6.0,7.5,4.5,4.4,79,37.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-29,France,FRA,Paris,48.8566,2.3522,6.0,9.3,4.3,0.3,81,25.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-30,France,FRA,Paris,48.8566,2.3522,8.0,12.8,3.9,1.9,92,25.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-01-31,France,FRA,Paris,48.8566,2.3522,11.9,13.4,10.7,0.1,87,21.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-01,France,FRA,Paris,48.8566,2.3522,12.2,13.6,10.5,15.9,85,25.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-02,France,FRA,Paris,48.8566,2.3522,12.6,15.5,10.6,9.8,89,29.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-03,France,FRA,Paris,48.8566,2.3522,11.9,13.5,8.3,7.7,85,35.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-04,France,FRA,Paris,48.8566,2.3522,6.6,8.4,5.2,5.0,75,30.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-05,France,FRA,Paris,48.8566,2.3522,6.2,9.1,2.0,0.0,78,17.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-06,France,FRA,Paris,48.8566,2.3522,3.6,9.6,-1.4,0.0,82,10.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-07,France,FRA,Paris,48.8566,2.3522,4.7,11.3,-0.1,0.0,78,14.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-08,France,FRA,Paris,48.8566,2.3522,8.5,10.8,7.3,2.5,86,17.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-09,France,FRA,Paris,48.8566,2.3522,9.5,13.3,7.1,3.0,83,48.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-10,France,FRA,Paris,48.8566,2.3522,9.8,13.3,7.4,6.6,73,49.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-11,France,FRA,Paris,48.8566,2.3522,6.2,7.9,4.6,2.2,73,36.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-12,France,FRA,Paris,48.8566,2.3522,5.7,8.9,3.9,0.1,72,29.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-13,France,FRA,Paris,48.8566,2.3522,8.0,12.0,5.4,8.3,78,42.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-14,France,FRA,Paris,48.8566,2.3522,9.0,12.1,6.9,0.0,75,21.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-15,France,FRA,Paris,48.8566,2.3522,10.1,14.6,6.6,1.2,80,31.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-16,France,FRA,Paris,48.8566,2.3522,13.8,17.4,10.6,7.3,69,51.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-17,France,FRA,Paris,48.8566,2.3522,9.1,11.4,6.6,1.0,72,30.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-18,France,FRA,Paris,48.8566,2.3522,7.1,10.3,3.8,0.0,73,27.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-19,France,FRA,Paris,48.8566,2.3522,7.1,9.0,4.3,7.1,80,29.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-20,France,FRA,Paris,48.8566,2.3522,8.6,11.3,5.9,3.1,83,34.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-21,France,FRA,Paris,48.8566,2.3522,5.9,10.3,1.8,0.0,74,19.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-22,France,FRA,Paris,48.8566,2.3522,8.1,12.9,4.0,0.3,79,25.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-23,France,FRA,Paris,48.8566,2.3522,11.2,13.3,9.5,1.1,84,35.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-24,France,FRA,Paris,48.8566,2.3522,11.5,12.9,10.6,1.2,83,30.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-25,France,FRA,Paris,48.8566,2.3522,8.6,10.2,5.4,6.9,80,28.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-26,France,FRA,Paris,48.8566,2.3522,4.2,6.4,2.2,5.1,80,31.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-27,France,FRA,Paris,48.8566,2.3522,5.1,10.8,2.6,9.8,78,48.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-28,France,FRA,Paris,48.8566,2.3522,4.8,10.0,0.2,4.5,84,25.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-02-29,France,FRA,Paris,48.8566,2.3522,9.1,11.4,6.6,2.4,76,46.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-01,France,FRA,Paris,48.8566,2.3522,6.1,8.8,2.8,15.5,83,27.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-02,France,FRA,Paris,48.8566,2.3522,6.4,8.7,4.2,10.7,85,26.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-03,France,FRA,Paris,48.8566,2.3522,4.9,9.0,2.3,1.1,80,17.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-04,France,FRA,Paris,48.8566,2.3522,5.2,7.8,2.2,2.1,87,20.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-05,France,FRA,Paris,48.8566,2.3522,8.8,12.6,6.9,20.2,91,40.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-06,France,FRA,Paris,48.8566,2.3522,6.4,9.2,3.5,1.7,77,36.1,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-07,France,FRA,Paris,48.8566,2.3522,6.2,11.0,0.9,0.1,78,16.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-08,France,FRA,Paris,48.8566,2.3522,8.8,11.1,6.8,3.8,83,34.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-09,France,FRA,Paris,48.8566,2.3522,7.6,10.8,4.9,1.3,77,26.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-10,France,FRA,Paris,48.8566,2.3522,11.0,14.1,7.1,4.8,87,32.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-11,France,FRA,Paris,48.8566,2.3522,13.6,16.1,11.8,0.3,77,30.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-12,France,FRA,Paris,48.8566,2.3522,10.7,12.7,8.0,0.9,70,28.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-13,France,FRA,Paris,48.8566,2.3522,7.3,11.5,4.3,0.0,66,21.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-14,France,FRA,Paris,48.8566,2.3522,7.6,11.4,5.1,2.5,85,18.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-15,France,FRA,Paris,48.8566,2.3522,9.9,15.9,6.6,0.0,79,23.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-16,France,FRA,Paris,48.8566,2.3522,8.6,12.6,5.1,0.9,84,12.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-17,France,FRA,Paris,48.8566,2.3522,9.6,14.1,4.6,0.0,79,9.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-18,France,FRA,Paris,48.8566,2.3522,11.1,17.2,6.1,0.0,81,9.4,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-19,France,FRA,Paris,48.8566,2.3522,12.1,18.8,6.5,0.0,80,12.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-20,France,FRA,Paris,48.8566,2.3522,11.1,15.9,7.7,4.0,84,20.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-21,France,FRA,Paris,48.8566,2.3522,7.4,9.3,4.9,0.2,78,24.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-22,France,FRA,Paris,48.8566,2.3522,7.3,11.6,4.2,0.0,62,24.8,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-23,France,FRA,Paris,48.8566,2.3522,5.8,11.1,1.0,0.0,49,20.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-24,France,FRA,Paris,48.8566,2.3522,5.2,12.0,-0.8,0.0,49,16.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-25,France,FRA,Paris,48.8566,2.3522,5.2,11.6,-0.6,0.0,51,19.5,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-26,France,FRA,Paris,48.8566,2.3522,5.3,10.4,0.7,0.0,47,21.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-27,France,FRA,Paris,48.8566,2.3522,6.8,13.4,0.6,0.0,63,17.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-28,France,FRA,Paris,48.8566,2.3522,9.0,15.7,1.9,0.0,71,25.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-29,France,FRA,Paris,48.8566,2.3522,6.1,9.0,4.3,0.0,54,37.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-30,France,FRA,Paris,48.8566,2.3522,4.2,8.7,-0.6,0.0,44,28.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-03-31,France,FRA,Paris,48.8566,2.3522,6.0,11.0,1.4,0.0,70,21.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-01,France,FRA,Paris,48.8566,2.3522,5.6,12.0,-0.9,0.0,60,12.7,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-02,France,FRA,Paris,48.8566,2.3522,5.2,9.7,-1.3,0.0,68,14.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-03,France,FRA,Paris,48.8566,2.3522,9.0,13.3,4.9,0.1,78,14.2,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-04,France,FRA,Paris,48.8566,2.3522,10.2,16.7,4.1,0.2,70,14.3,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-05,France,FRA,Paris,48.8566,2.3522,12.2,21.4,3.7,0.0,61,16.9,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-06,France,FRA,Paris,48.8566,2.3522,11.7,14.6,9.1,6.2,70,19.0,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
2020-04-07,France,FRA,Paris,48.8566,2.3522,14.3,22.0,8.8,0.5,77,13.6,Open-Meteo archive API,Europe/Paris,2026-07-11T00:58:13.177374+00:00
