date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,South Korea,KOR,Seoul,37.5665,126.9780,-5.9,-0.8,-10.6,0.0,63,14.8,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-02,South Korea,KOR,Seoul,37.5665,126.9780,-5.9,-2.9,-8.8,0.0,34,19.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-03,South Korea,KOR,Seoul,37.5665,126.9780,-6.3,-2.2,-8.6,0.0,41,17.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-04,South Korea,KOR,Seoul,37.5665,126.9780,-4.1,0.5,-7.6,0.2,41,8.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-05,South Korea,KOR,Seoul,37.5665,126.9780,-6.0,-3.1,-9.9,0.0,45,21.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-06,South Korea,KOR,Seoul,37.5665,126.9780,-7.6,-3.9,-10.8,1.0,42,25.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-07,South Korea,KOR,Seoul,37.5665,126.9780,-13.9,-8.0,-16.9,0.1,41,31.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-08,South Korea,KOR,Seoul,37.5665,126.9780,-15.6,-12.1,-18.8,0.0,39,18.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-09,South Korea,KOR,Seoul,37.5665,126.9780,-12.6,-8.6,-15.5,0.0,41,19.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-10,South Korea,KOR,Seoul,37.5665,126.9780,-8.9,-3.6,-13.5,0.0,52,9.5,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-11,South Korea,KOR,Seoul,37.5665,126.9780,-8.0,-3.5,-11.8,0.0,55,7.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-12,South Korea,KOR,Seoul,37.5665,126.9780,-4.9,1.3,-10.5,0.8,70,16.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-13,South Korea,KOR,Seoul,37.5665,126.9780,-0.2,7.8,-5.7,0.3,81,21.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-14,South Korea,KOR,Seoul,37.5665,126.9780,-1.1,6.4,-6.4,0.0,50,12.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-15,South Korea,KOR,Seoul,37.5665,126.9780,2.6,8.3,-2.6,2.0,77,23.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-16,South Korea,KOR,Seoul,37.5665,126.9780,-5.8,-2.3,-8.6,0.0,56,19.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-17,South Korea,KOR,Seoul,37.5665,126.9780,-6.8,-2.6,-9.8,0.0,49,13.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-18,South Korea,KOR,Seoul,37.5665,126.9780,-4.1,0.3,-9.5,1.0,62,28.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-19,South Korea,KOR,Seoul,37.5665,126.9780,-8.1,-3.3,-11.6,0.0,21,14.1,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-20,South Korea,KOR,Seoul,37.5665,126.9780,-3.1,6.4,-8.8,0.0,28,11.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-21,South Korea,KOR,Seoul,37.5665,126.9780,0.5,4.8,-2.6,8.4,53,11.5,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-22,South Korea,KOR,Seoul,37.5665,126.9780,4.1,8.2,1.9,0.0,93,10.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-23,South Korea,KOR,Seoul,37.5665,126.9780,5.2,8.5,3.3,0.0,71,22.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-24,South Korea,KOR,Seoul,37.5665,126.9780,3.9,10.9,0.3,0.0,75,14.8,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-25,South Korea,KOR,Seoul,37.5665,126.9780,3.2,11.1,-1.5,0.0,77,13.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-26,South Korea,KOR,Seoul,37.5665,126.9780,3.3,7.8,-0.7,0.6,87,17.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-27,South Korea,KOR,Seoul,37.5665,126.9780,-0.2,5.0,-4.3,0.0,52,14.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-28,South Korea,KOR,Seoul,37.5665,126.9780,-3.2,1.5,-9.8,1.7,50,38.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-29,South Korea,KOR,Seoul,37.5665,126.9780,-9.1,-5.1,-11.6,0.0,35,26.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-30,South Korea,KOR,Seoul,37.5665,126.9780,-2.5,5.2,-9.2,0.6,54,19.5,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-01-31,South Korea,KOR,Seoul,37.5665,126.9780,1.0,9.8,-5.5,0.0,61,15.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-01,South Korea,KOR,Seoul,37.5665,126.9780,3.6,8.7,-3.5,5.8,84,21.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-02,South Korea,KOR,Seoul,37.5665,126.9780,-6.8,-3.8,-10.4,0.0,45,23.5,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-03,South Korea,KOR,Seoul,37.5665,126.9780,-4.2,1.2,-9.2,2.8,57,22.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-04,South Korea,KOR,Seoul,37.5665,126.9780,-4.7,0.3,-8.1,1.2,53,25.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-05,South Korea,KOR,Seoul,37.5665,126.9780,-0.7,6.3,-6.7,0.0,76,21.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-06,South Korea,KOR,Seoul,37.5665,126.9780,4.4,9.9,-0.9,0.0,90,21.3,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-07,South Korea,KOR,Seoul,37.5665,126.9780,2.4,6.8,-3.9,0.0,73,21.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-08,South Korea,KOR,Seoul,37.5665,126.9780,-4.5,-1.0,-7.3,0.0,42,25.1,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-09,South Korea,KOR,Seoul,37.5665,126.9780,-3.0,2.9,-6.8,0.0,59,16.3,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-10,South Korea,KOR,Seoul,37.5665,126.9780,0.7,7.1,-4.0,0.0,83,20.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-11,South Korea,KOR,Seoul,37.5665,126.9780,2.8,8.3,-0.2,0.0,86,9.8,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-12,South Korea,KOR,Seoul,37.5665,126.9780,2.3,11.8,-3.5,0.0,73,11.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-13,South Korea,KOR,Seoul,37.5665,126.9780,3.1,13.1,-3.4,0.0,70,11.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-14,South Korea,KOR,Seoul,37.5665,126.9780,6.0,13.2,1.6,0.0,72,11.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-15,South Korea,KOR,Seoul,37.5665,126.9780,0.3,4.8,-7.0,0.2,64,31.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-16,South Korea,KOR,Seoul,37.5665,126.9780,-5.9,-2.5,-8.2,1.6,49,22.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-17,South Korea,KOR,Seoul,37.5665,126.9780,-8.8,-5.8,-11.1,0.0,37,33.4,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
2021-02-18,South Korea,KOR,Seoul,37.5665,126.9780,-6.3,-0.6,-10.5,0.0,35,22.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:56.649793+00:00
