date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,South Korea,KOR,Seoul,37.5665,126.9780,1.0,6.3,-2.3,0.0,63,9.5,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-23,South Korea,KOR,Seoul,37.5665,126.9780,2.5,8.6,-1.2,0.0,68,14.8,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-24,South Korea,KOR,Seoul,37.5665,126.9780,0.8,6.9,-4.3,0.0,81,9.1,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-25,South Korea,KOR,Seoul,37.5665,126.9780,2.1,8.7,-2.8,0.0,78,11.8,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-26,South Korea,KOR,Seoul,37.5665,126.9780,2.9,10.2,-3.6,0.0,69,22.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-27,South Korea,KOR,Seoul,37.5665,126.9780,4.3,6.5,2.9,3.0,68,26.8,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-28,South Korea,KOR,Seoul,37.5665,126.9780,4.8,8.8,2.4,0.8,74,14.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-29,South Korea,KOR,Seoul,37.5665,126.9780,3.4,8.5,-1.9,0.0,71,10.7,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-30,South Korea,KOR,Seoul,37.5665,126.9780,2.8,6.8,-1.7,0.3,74,8.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-01-31,South Korea,KOR,Seoul,37.5665,126.9780,1.6,7.1,-1.6,0.0,80,16.5,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-01,South Korea,KOR,Seoul,37.5665,126.9780,0.3,6.0,-4.6,0.0,82,13.3,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-02,South Korea,KOR,Seoul,37.5665,126.9780,-0.8,3.6,-5.2,0.0,68,10.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-03,South Korea,KOR,Seoul,37.5665,126.9780,-2.1,1.8,-5.3,0.0,56,19.3,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-04,South Korea,KOR,Seoul,37.5665,126.9780,-2.2,3.4,-6.5,1.0,61,22.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-05,South Korea,KOR,Seoul,37.5665,126.9780,-8.3,-4.7,-11.9,0.0,32,24.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-06,South Korea,KOR,Seoul,37.5665,126.9780,-7.2,-1.6,-10.2,0.0,30,8.9,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-07,South Korea,KOR,Seoul,37.5665,126.9780,-3.2,1.9,-7.8,0.0,50,13.0,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-08,South Korea,KOR,Seoul,37.5665,126.9780,-1.4,2.8,-4.5,0.0,63,23.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-09,South Korea,KOR,Seoul,37.5665,126.9780,-2.7,3.0,-7.8,0.0,65,18.2,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
2020-02-10,South Korea,KOR,Seoul,37.5665,126.9780,1.5,8.1,-3.0,0.0,73,12.6,Open-Meteo archive API,Asia/Seoul,2026-07-11T00:59:53.792609+00:00
