date,location_key,location_code,location,total_cases,total_deaths,total_recovered,has_province_rows,has_national_row,aggregation_conflict,disease,new_cases_raw,new_deaths_raw,new_cases_clean,new_deaths,is_negative_case_correction,is_negative_death_correction,source,collected_at,year,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,population,density_per_km2,growth_rate,new_cases_smoothed,lag_1,lag_3,lag_7,lag_14,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,growth_rate_1,growth_rate_7,cases_per_million,deaths_per_million,month,day_of_week,is_weekend,target_t_plus_7,quality_flag,data_mode,prediction_t_plus_7
2020-01-22,CHN,CHN,China,547.0,17.0,28.0,True,False,False,COVID-19,547.0,17.0,547.0,17.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-1.2,5.0,-5.0,0.0,46.0,10.8,1424929781,146.8933,1.0,547.0,,,,,547.0,547.0,547.0,,,,,0.3838785653115632,0.011930412450267961,1,3,0,789.0,ok,real_local,749.3635503092136
2020-01-23,CHN,CHN,China,638.0,17.0,30.0,True,False,False,COVID-19,91.0,0.0,91.0,0.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-0.7,7.0,-5.5,0.0,46.0,19.2,1424929781,146.8933,1.0,319.0,547.0,,,,319.0,319.0,319.0,228.0,228.0,-0.41681901279707495,,0.06386279605731673,0.0,1,4,0,1069.4285714285713,ok,real_local,121.69975858910358
2020-01-24,CHN,CHN,China,916.0,26.0,36.0,True,False,False,COVID-19,278.0,9.0,278.0,9.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-1.8,4.1,-5.8,0.0,64.0,14.4,1424929781,146.8933,1.0,305.3333333333333,319.0,,,,305.3333333333333,305.3333333333333,305.3333333333333,187.16184321478445,187.16184321478445,-0.04284221525600842,,0.19509733301026433,0.0063161007089653914,1,5,0,1266.7142857142858,ok,real_local,180.08958866434634
2020-01-25,CHN,CHN,China,1399.0,42.0,39.0,True,False,False,COVID-19,483.0,16.0,483.0,16.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-2.2,4.6,-6.2,0.0,68.0,11.4,1424929781,146.8933,1.0,349.75,305.3333333333333,547.0,,,284.0,349.75,349.75,179.41763430610715,179.41763430610715,0.14546943231441056,,0.33896407138114265,0.011228623482605142,1,6,1,1496.0,ok,real_local,60.353668554256416
2020-01-26,CHN,CHN,China,2062.0,56.0,49.0,True,False,False,COVID-19,663.0,14.0,663.0,14.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-2.0,3.6,-6.2,0.0,63.0,10.3,1424929781,146.8933,1.0,412.4,349.75,319.0,,,474.6666666666667,412.4,412.4,203.59921414386648,203.59921414386648,0.17912794853466754,,0.46528608556045054,0.009825045547279499,1,7,1,2077.8571428571427,ok,real_local,543.8728602993249
2020-01-27,CHN,CHN,China,2863.0,82.0,58.0,True,False,False,COVID-19,801.0,26.0,801.0,26.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-0.1,4.4,-3.4,0.0,55.0,7.3,1424929781,146.8933,1.0,477.1666666666667,412.4,305.3333333333333,,,649.0,477.1666666666667,477.1666666666667,235.6214595961544,235.6214595961544,0.15704817329453616,,0.5621329630979199,0.018246513159233355,1,1,0,2404.285714285714,ok,real_local,650.5904237056246
2020-01-28,CHN,CHN,China,5494.0,131.0,101.0,True,False,False,COVID-19,2631.0,49.0,2631.0,49.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.4,5.8,-3.0,0.0,54.0,8.1,1424929781,146.8933,1.0,784.8571428571429,477.1666666666667,349.75,,,1365.0,784.8571428571429,784.8571428571429,784.6190028235594,784.6190028235594,0.6448281023901002,,1.8464067739208827,0.03438765941547824,1,2,0,2598.0,ok,real_local,2808.388011955192
2020-01-29,CHN,CHN,China,6070.0,133.0,120.0,True,False,False,COVID-19,576.0,2.0,576.0,2.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.9,7.3,-2.5,0.0,54.0,10.5,1424929781,146.8933,1.0,789.0,784.8571428571429,412.4,547.0,,1336.0,789.0,758.75,783.4278159837975,737.1870098557082,0.00527848562067706,0.4424131627056673,0.40423044537378505,0.0014035779353256427,1,3,0,3048.4285714285716,ok,real_local,2773.990103005758
2020-01-30,CHN,CHN,China,8124.0,171.0,135.0,True,False,False,COVID-19,2054.0,38.0,2054.0,38.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-0.6,5.4,-5.1,0.0,49.0,15.7,1424929781,146.8933,1.0,1069.4285714285713,789.0,477.1666666666667,319.0,,1753.6666666666667,1069.4285714285713,902.6666666666666,833.1398197083569,805.4551508308826,0.3554227774760093,2.35244066278549,1.4414745395794348,0.02666798077118721,1,4,0,3204.1428571428573,ok,real_local,3319.5950808486377
2020-01-31,CHN,CHN,China,9783.0,213.0,214.0,True,False,False,COVID-19,1659.0,42.0,1659.0,42.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.1,9.2,-5.6,0.0,47.0,15.2,1424929781,146.8933,1.0,1266.7142857142858,1069.4285714285713,784.8571428571429,305.3333333333333,,1429.6666666666667,1266.7142857142858,978.3,784.459543577745,797.0983690862753,0.184477691691157,3.148627573300063,1.1642678973526206,0.02947513664183849,1,5,0,3470.285714285714,ok,real_local,3441.122307124792
2020-02-01,CHN,CHN,China,11871.0,259.0,275.0,True,False,False,COVID-19,2088.0,46.0,2088.0,46.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.3,4.6,-4.2,0.1,33.0,21.6,1424929781,146.8933,1.0,1496.0,1266.7142857142858,789.0,349.75,,1933.6666666666667,1496.0,1079.1818181818182,755.9228985626963,824.2431038321619,0.18100823277320396,3.277340957827019,1.4653353644799707,0.03228229251248978,2,6,1,3558.1428571428573,ok,real_local,3536.1628176116205
2020-02-02,CHN,CHN,China,16607.0,361.0,463.0,True,False,False,COVID-19,4736.0,102.0,4736.0,102.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.2,4.8,-2.6,1.4,59.0,24.0,1424929781,146.8933,1.0,2077.8571428571427,1496.0,1069.4285714285713,412.4,,2827.6666666666665,2077.8571428571427,1383.9166666666667,1278.0421889494469,1282.2864642461484,0.3889419404125285,4.03845087986698,3.3236725508511213,0.07158247470160777,2,7,1,3311.8571428571427,ok,real_local,3513.4184051530306
2020-02-03,CHN,CHN,China,19693.0,425.0,614.0,True,False,False,COVID-19,3086.0,64.0,3086.0,64.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-2.8,2.6,-6.4,0.0,37.0,21.9,1424929781,146.8933,1.0,2404.285714285714,2077.8571428571427,1266.7142857142858,477.1666666666667,,3303.3333333333335,2404.285714285714,1514.8461538461538,1199.6333623576963,1312.8166341088533,0.15709865933310424,4.038670725013722,2.165720754207466,0.04491449393042057,2,1,0,3230.4285714285716,ok,real_local,3202.113259146347
2020-02-04,CHN,CHN,China,23680.0,490.0,843.0,True,False,False,COVID-19,3987.0,65.0,3987.0,65.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-2.8,1.4,-5.4,0.0,31.0,22.7,1424929781,146.8933,1.0,2598.0,2404.285714285714,1496.0,784.8571428571429,,3936.3333333333335,2598.0,1691.4285714285713,1323.6718410758544,1416.2410869363064,0.08057040998217471,2.3101565344011648,2.7980326140716683,0.045616282898083386,2,2,0,2949.5714285714284,ok,real_local,3070.069432418457
2020-02-05,CHN,CHN,China,27409.0,562.0,1115.0,True,False,False,COVID-19,3729.0,72.0,3729.0,72.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-5.9,-4.7,-8.4,0.3,42.0,20.2,1424929781,146.8933,1.0,3048.4285714285716,2598.0,2077.8571428571427,789.0,547.0,3600.6666666666665,3048.4285714285716,1918.7142857142858,1071.3959995048988,1468.6996400398077,0.1733751237215441,2.8636610537751226,2.6169710604146603,0.05052880567172313,2,3,0,2470.0,ok,real_local,2568.176145065563
2020-02-06,CHN,CHN,China,30553.0,632.0,1476.0,True,False,False,COVID-19,3144.0,70.0,3144.0,70.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-5.4,-2.7,-8.0,1.6,73.0,11.6,1424929781,146.8933,1.0,3204.1428571428573,3048.4285714285716,2404.285714285714,1069.4285714285713,319.0,3620.0,3204.1428571428573,2136.785714285714,991.8051981212877,1406.4675700172415,0.0510801818267023,1.9961261020571741,2.20642451433191,0.049125227736397485,2,4,0,4182.714285714285,ok,real_local,4186.192054202864
2020-02-07,CHN,CHN,China,34075.0,717.0,1998.0,True,False,False,COVID-19,3522.0,85.0,3522.0,85.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-4.0,3.2,-8.3,0.0,70.0,10.4,1424929781,146.8933,1.0,3470.285714285714,3204.1428571428573,2598.0,1266.7142857142858,305.3333333333333,3465.0,3470.285714285714,2368.5,765.6449595482433,1347.117756545433,0.08306210709349494,1.7395962557798577,2.4717007441084564,0.05965206225133981,2,5,0,4602.428571428572,ok,real_local,4456.8815457721275
2020-02-08,CHN,CHN,China,36778.0,804.0,2595.0,True,False,False,COVID-19,2703.0,87.0,2703.0,87.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-0.6,6.9,-5.1,0.0,43.0,13.1,1424929781,146.8933,1.0,3558.1428571428573,3470.285714285714,3048.4285714285716,1496.0,349.75,3123.0,3558.1428571428573,2527.0714285714284,624.2099986775106,1242.4319161734904,0.025316976782479905,1.3784377387318565,1.896935579592606,0.06105564018666545,2,6,1,4509.857142857143,ok,real_local,4540.1443617283585
2020-02-09,CHN,CHN,China,39790.0,904.0,3218.0,True,False,False,COVID-19,3012.0,100.0,3012.0,100.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.4,10.0,-5.5,0.0,56.0,14.7,1424929781,146.8933,1.0,3311.8571428571427,3558.1428571428573,3204.1428571428573,2077.8571428571427,412.4,3079.0,3311.8571428571427,2694.8571428571427,416.4123741030293,1133.1745456991212,-0.06921748905930071,0.5938810587830871,2.1137883706004175,0.07017889676628213,2,7,1,4379.428571428572,ok,real_local,4552.860070301003
2020-02-10,CHN,CHN,China,42306.0,1011.0,3917.0,True,False,False,COVID-19,2516.0,107.0,2516.0,107.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.3,11.3,-3.3,0.0,52.0,11.9,1424929781,146.8933,1.0,3230.4285714285716,3311.8571428571427,3470.285714285714,2404.285714285714,477.1666666666667,2743.6666666666665,3230.4285714285716,2817.3571428571427,499.9653865570106,1007.5568475378496,-0.024586981840141388,0.34361259655377313,1.7657010426396584,0.07509141953992188,2,1,0,4294.0,ok,real_local,4252.947753891031
2020-02-11,CHN,CHN,China,44327.0,1111.0,4635.0,True,False,False,COVID-19,2021.0,100.0,2021.0,100.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.5,10.6,-3.3,0.0,73.0,9.7,1424929781,146.8933,1.0,2949.5714285714284,3230.4285714285716,3558.1428571428573,2598.0,784.8571428571429,2516.3333333333335,2949.5714285714284,2773.785714285714,546.1435858146923,1027.662686361034,-0.08694114005218245,0.13532387550863295,1.4183155036465618,0.07017889676628213,2,2,0,4258.857142857143,ok,real_local,4213.50997488721
2020-02-12,CHN,CHN,China,44699.0,1116.0,5079.0,True,False,False,COVID-19,372.0,5.0,372.0,5.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.2,11.4,-2.2,0.0,80.0,13.3,1424929781,146.8933,1.0,2470.0,2949.5714285714284,3311.8571428571427,3048.4285714285716,789.0,1636.3333333333333,2470.0,2759.214285714286,964.6875141723356,1059.6700415406567,-0.16259020680970598,-0.1897464735929519,0.26106549597056955,0.0035089448383141065,2,3,0,4263.857142857143,ok,real_local,4041.65924801469
2020-02-13,CHN,CHN,China,59832.0,1368.0,6213.0,True,False,False,COVID-19,15133.0,252.0,15133.0,252.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,4.1,10.6,-1.5,1.9,89.0,12.9,1424929781,146.8933,1.0,4182.714285714285,2470.0,3230.4285714285716,3204.1428571428573,1069.4285714285713,5842.0,4182.714285714285,3693.4285714285716,4565.052267398659,3339.32484010692,0.6934065934065933,0.3054081769138167,10.620172447641474,0.176850819851031,2,4,0,2166.714285714286,ok,real_local,2152.9949439006164
2020-02-14,CHN,CHN,China,66292.0,1520.0,7973.0,True,False,False,COVID-19,6460.0,152.0,6460.0,152.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,0.5,6.8,-3.6,15.8,81.0,27.6,1424929781,146.8933,1.0,4602.428571428572,4182.714285714285,2949.5714285714284,3470.285714285714,1266.7142857142858,7321.666666666667,4602.428571428572,4036.3571428571427,4619.744608189717,3359.250375714007,0.10034495713651435,0.32623909105878485,4.533556731101825,0.10667192308474883,2,5,0,1311.4285714285713,ok,real_local,2089.1315041382113
2020-02-15,CHN,CHN,China,68347.0,1662.0,9294.0,True,False,False,COVID-19,2055.0,142.0,2055.0,142.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-2.8,1.5,-6.0,0.0,32.0,30.9,1424929781,146.8933,1.0,4509.857142857143,4602.428571428572,2470.0,3558.1428571428573,1496.0,7882.666666666667,4509.857142857143,4034.0,4663.166595123699,3360.62798128139,-0.02011360461867955,0.26747500702613725,1.4421763285470979,0.09965403340812062,2,6,1,1225.0,ok,real_local,2451.41551185379
2020-02-16,CHN,CHN,China,70446.0,1765.0,10748.0,True,False,False,COVID-19,2099.0,103.0,2099.0,103.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,-0.8,4.4,-3.9,0.0,27.0,32.4,1424929781,146.8933,1.0,4379.428571428572,4509.857142857143,4182.714285714285,3311.8571428571427,2077.8571428571427,3538.0,4379.428571428572,3845.6428571428573,4715.709819533091,3389.7767437471425,-0.028920776711330764,0.32234827244101294,1.473055043124262,0.07228426366927058,2,7,1,927.4285714285714,ok,real_local,298.7290198886907
2020-02-17,CHN,CHN,China,72364.0,1863.0,12455.0,True,False,False,COVID-19,1918.0,98.0,1918.0,98.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,1.2,9.5,-4.5,0.0,36.0,19.8,1424929781,146.8933,1.0,4294.0,4379.428571428572,4602.428571428572,3230.4285714285716,2404.285714285714,2024.0,4294.0,3762.214285714286,4753.954924962103,3421.6695419168746,-0.019506784968684788,0.32923539556892045,1.3460312399772911,0.06877531883095649,2,1,0,684.0,ok,real_local,450.32823036879455
2020-02-18,CHN,CHN,China,74139.0,2002.0,14199.0,True,False,False,COVID-19,1775.0,139.0,1775.0,139.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.0,11.1,-3.5,0.0,48.0,11.6,1424929781,146.8933,1.0,4258.857142857143,4294.0,4509.857142857143,2949.5714285714284,2598.0,1930.6666666666667,4258.857142857143,3604.214285714286,4771.504687160209,3458.514445302686,-0.008184177257302487,0.4438901535332011,1.245675417601508,0.09754866650513216,2,2,0,503.0,ok,real_local,579.7826946775155
2020-02-19,CHN,CHN,China,74546.0,2114.0,15952.0,True,False,False,COVID-19,407.0,112.0,407.0,112.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.1,9.7,-3.4,0.0,65.0,12.5,1424929781,146.8933,1.0,4263.857142857143,4258.857142857143,4379.428571428572,2470.0,3048.4285714285716,1366.6666666666667,4263.857142857143,3366.9285714285716,4767.445690111558,3554.4424409921917,0.0011740238830001341,0.7262579525737421,0.28562810983876824,0.07860036437823599,2,3,0,502.7142857142857,ok,real_local,171.9821773453978
2020-02-20,CHN,CHN,China,74999.0,2236.0,18002.0,True,False,False,COVID-19,453.0,122.0,453.0,122.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,1.7,7.8,-3.4,0.0,77.0,9.4,1424929781,146.8933,1.0,2166.714285714286,4263.857142857143,4294.0,4182.714285714285,3204.1428571428573,878.3333333333334,2166.714285714286,3174.714285714286,1878.3761006545533,3633.189162402079,-0.4918417261366302,-0.4819836743058164,0.31791040235125806,0.08561825405486419,2,4,0,499.85714285714283,ok,real_local,503.8990331494327
2020-02-21,CHN,CHN,China,75472.0,2236.0,18693.0,True,False,False,COVID-19,473.0,0.0,473.0,0.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.1,10.4,-3.5,0.2,57.0,18.9,1424929781,146.8933,1.0,1311.4285714285713,2166.714285714286,4258.857142857143,4602.428571428572,3470.285714285714,444.3333333333333,1311.4285714285713,2956.9285714285716,757.2363015113114,3696.6733397221137,-0.3947385771741281,-0.7150572679020393,0.3319461817045145,0.0,2,5,0,478.85714285714283,ok,real_local,363.66358233172525
2020-02-22,CHN,CHN,China,76922.0,2441.0,22687.0,True,False,False,COVID-19,1450.0,205.0,1450.0,205.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.1,9.8,-2.5,0.0,30.0,18.2,1424929781,146.8933,1.0,1225.0,1311.4285714285713,4263.857142857143,4509.857142857143,3558.1428571428573,792.0,1225.0,2867.4285714285716,699.7818027275147,3716.8508505047603,-0.06590413943355113,-0.7283727707561215,1.0175940031110908,0.14386673837087835,2,6,1,332.7142857142857,ok,real_local,528.2716356219086
2020-02-23,CHN,CHN,China,76938.0,2443.0,23170.0,True,False,False,COVID-19,16.0,2.0,16.0,2.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.4,9.5,-3.2,0.0,48.0,13.0,1424929781,146.8933,1.0,927.4285714285714,1225.0,2166.714285714286,4379.428571428572,3311.8571428571427,646.3333333333334,927.4285714285714,2653.4285714285716,707.6950225188514,3787.9350144200453,-0.2429154518950437,-0.7882306889352818,0.011228623482605142,0.0014035779353256427,2,7,1,412.57142857142856,ok,real_local,575.1431333486805
2020-02-24,CHN,CHN,China,77152.0,2593.0,24990.0,True,False,False,COVID-19,214.0,150.0,214.0,150.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,5.3,11.6,-0.7,0.2,51.0,15.5,1424929781,146.8933,1.0,684.0,927.4285714285714,1311.4285714285713,4294.0,3230.4285714285716,560.0,684.0,2489.0,611.6455556237482,3839.93800173165,-0.26247689463955637,-0.8407079646017699,0.15018283907984376,0.1052683451494232,2,1,0,410.57142857142856,ok,real_local,539.7070471640402
2020-02-25,CHN,CHN,China,77660.0,2663.0,27650.0,True,False,False,COVID-19,508.0,70.0,508.0,70.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,5.9,9.8,0.9,0.0,44.0,10.6,1424929781,146.8933,1.0,503.0,684.0,1225.0,4258.857142857143,2949.5714285714284,246.0,503.0,2380.9285714285716,419.20673386085224,3872.7395151288983,-0.2646198830409357,-0.8818931973701865,0.3565087955727132,0.049125227736397485,2,2,0,355.85714285714283,ok,real_local,235.14041238218098
2020-02-26,CHN,CHN,China,78065.0,2715.0,30053.0,True,False,False,COVID-19,405.0,52.0,405.0,52.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.3,9.0,-2.7,0.0,51.0,14.1,1424929781,146.8933,1.0,502.7142857142857,503.0,927.4285714285714,4263.857142857143,2470.0,375.6666666666667,502.7142857142857,2383.285714285714,419.2727425591353,3871.5259160139103,-0.0005680204487361383,-0.8820987033872751,0.2842245319034426,0.03649302631846671,2,3,0,315.14285714285717,ok,real_local,258.10723906987783
2020-02-27,CHN,CHN,China,78498.0,2744.0,32898.0,True,False,False,COVID-19,433.0,29.0,433.0,29.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.8,7.2,-0.7,0.0,47.0,22.6,1424929781,146.8933,1.0,499.85714285714283,502.7142857142857,684.0,2166.714285714286,4182.714285714285,448.6666666666667,499.85714285714283,1333.2857142857142,419.66974381952855,1595.8737162969212,-0.005683432793407282,-0.7693017735873937,0.3038746229980016,0.020351880062221817,2,4,0,274.85714285714283,ok,real_local,180.03808999142962
2020-02-28,CHN,CHN,China,78824.0,2788.0,36291.0,True,False,False,COVID-19,326.0,44.0,326.0,44.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.7,9.6,-3.4,0.0,66.0,9.0,1424929781,146.8933,1.0,478.85714285714283,499.85714285714283,503.0,1311.4285714285713,4602.428571428572,388.0,478.85714285714283,895.1428571428571,424.14230380563157,741.5831383064252,-0.0420120034295513,-0.6348583877995643,0.22878320345807976,0.030878714577164137,2,5,0,249.85714285714286,ok,real_local,372.0778293470675
2020-02-29,CHN,CHN,China,79251.0,2835.0,39279.0,True,False,False,COVID-19,427.0,47.0,427.0,47.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.5,4.7,-0.6,0.4,91.0,10.1,1424929781,146.8933,1.0,332.7142857142857,478.85714285714283,502.7142857142857,1225.0,4509.857142857143,395.3333333333333,332.7142857142857,778.8571428571429,155.5375143408958,675.267868240115,-0.30519093078758947,-0.7283965014577259,0.2996638891920247,0.0329840814801526,2,6,1,200.14285714285714,ok,real_local,248.06000564948167
2020-03-01,CHN,CHN,China,79826.0,2870.0,42118.0,True,False,False,COVID-19,575.0,35.0,575.0,35.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,4.4,10.8,-2.0,0.0,50.0,29.0,1424929781,146.8933,1.0,412.57142857142856,332.7142857142857,499.85714285714283,927.4285714285714,4379.428571428572,442.6666666666667,412.57142857142856,670.0,108.95458705724089,567.9974849038867,0.24001717475311285,-0.5551447935921134,0.40352865640612223,0.024562613868198743,3,7,1,124.71428571428571,ok,real_local,263.5352244885829
2020-03-02,CHN,CHN,China,80026.0,2912.0,44810.0,True,False,False,COVID-19,200.0,42.0,200.0,42.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.1,11.4,-4.6,3.1,52.0,31.4,1424929781,146.8933,1.0,410.57142857142856,412.57142857142856,478.85714285714283,684.0,4294.0,400.6666666666667,410.57142857142856,547.2857142857143,112.64718263276535,460.5329875840159,-0.0048476454293628814,-0.39974937343358397,0.14035779353256425,0.02947513664183849,3,1,0,101.28571428571429,ok,real_local,187.67630972939025
2020-03-03,CHN,CHN,China,80151.0,2945.0,47404.0,True,False,False,COVID-19,125.0,33.0,125.0,33.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,3.0,8.4,-2.6,0.0,39.0,31.5,1424929781,146.8933,1.0,355.85714285714283,410.57142857142856,332.7142857142857,503.0,4258.857142857143,300.0,355.85714285714283,429.42857142857144,141.38541910215264,321.36399351285235,-0.13326374391092558,-0.29253053109911964,0.08772362095785266,0.023159035932873103,3,2,0,86.57142857142857,ok,real_local,0.0
2020-03-04,CHN,CHN,China,80271.0,2981.0,49955.0,True,False,False,COVID-19,120.0,36.0,120.0,36.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,1.2,7.2,-4.2,0.0,29.0,24.5,1424929781,146.8933,1.0,315.14285714285717,355.85714285714283,412.57142857142856,502.7142857142857,4263.857142857143,148.33333333333334,315.14285714285717,408.92857142857144,161.04074779066633,331.1459463063077,-0.11441188277800067,-0.37311736288718383,0.08421467611953855,0.025264402835861566,3,3,0,69.42857142857143,ok,real_local,0.0
2020-03-05,CHN,CHN,China,80422.0,3013.0,52240.0,True,False,False,COVID-19,151.0,32.0,151.0,32.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,2.2,9.0,-3.6,0.0,43.0,22.1,1424929781,146.8933,1.0,274.85714285714283,315.14285714285717,410.57142857142856,499.85714285714283,2166.714285714286,132.0,274.85714285714283,387.35714285714283,161.7894827690948,337.3507304069763,-0.1278331822302812,-0.45012860817376393,0.10597013411708602,0.022457246965210283,3,4,0,49.0,ok,real_local,17.51289582204913
2020-03-06,CHN,CHN,China,80573.0,3042.0,53888.0,True,False,False,COVID-19,151.0,29.0,151.0,29.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,4.1,11.1,-2.5,1.2,69.0,14.0,1424929781,146.8933,1.0,249.85714285714286,274.85714285714283,355.85714285714283,478.85714285714283,1311.4285714285713,140.66666666666666,249.85714285714286,364.35714285714283,165.43486294475034,341.6766656907506,-0.09095634095634086,-0.47822195704057274,0.10597013411708602,0.020351880062221817,3,5,0,92.14285714285714,ok,real_local,122.14300061944152
2020-03-07,CHN,CHN,China,80652.0,3070.0,55478.0,True,False,False,COVID-19,79.0,28.0,79.0,28.0,False,False,Kaggle COVID-19 daily report,2026-07-10T06:18:57.676489+00:00,2020,Beijing,39.9042,116.4074,7.0,14.4,0.8,0.0,58.0,16.0,1424929781,146.8933,1.0,200.14285714285714,249.85714285714286,315.14285714285717,332.7142857142857,1225.0,127.0,200.14285714285714,266.42857142857144,156.79506968507732,169.65288692154397,-0.19897084048027447,-0.39845427221983687,0.055441328445362884,0.019650091094558998,3,6,1,84.57142857142857,ok,real_local,101.26188070578678
