date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2025-01-01,China,CHN,Beijing,39.9042,116.4074,0.2,3.2,-2.0,0.0,29,11.0,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-02,China,CHN,Beijing,39.9042,116.4074,-0.3,3.7,-3.2,0.0,32,14.2,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-03,China,CHN,Beijing,39.9042,116.4074,-0.5,3.3,-5.2,0.0,25,9.6,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-04,China,CHN,Beijing,39.9042,116.4074,-0.6,3.7,-5.2,0.0,26,9.8,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-05,China,CHN,Beijing,39.9042,116.4074,2.8,6.7,-0.6,0.0,30,19.3,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-06,China,CHN,Beijing,39.9042,116.4074,1.4,5.1,-1.7,0.0,25,13.2,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-07,China,CHN,Beijing,39.9042,116.4074,2.1,5.3,-0.4,0.1,27,18.2,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-08,China,CHN,Beijing,39.9042,116.4074,-2.2,0.1,-4.8,0.0,23,17.6,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-09,China,CHN,Beijing,39.9042,116.4074,-2.9,1.2,-6.5,0.0,23,9.7,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-10,China,CHN,Beijing,39.9042,116.4074,-3.4,0.3,-7.5,0.0,23,8.3,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-11,China,CHN,Beijing,39.9042,116.4074,-2.5,1.0,-6.6,0.0,26,9.0,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-12,China,CHN,Beijing,39.9042,116.4074,-1.3,1.4,-4.7,0.0,32,13.3,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-13,China,CHN,Beijing,39.9042,116.4074,0.2,5.7,-4.7,0.0,35,7.2,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-14,China,CHN,Beijing,39.9042,116.4074,-0.7,1.9,-3.9,0.3,25,22.6,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-15,China,CHN,Beijing,39.9042,116.4074,-3.0,0.9,-7.5,0.0,21,11.1,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
2025-01-16,China,CHN,Beijing,39.9042,116.4074,1.0,6.1,-2.4,0.0,19,11.5,Open-Meteo archive API,Asia/Shanghai,2026-07-11T03:34:03.694571+00:00
