date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,China,CHN,Beijing,39.9042,116.4074,-1.2,5.0,-5.0,0.0,46,10.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-23,China,CHN,Beijing,39.9042,116.4074,-0.7,7.0,-5.5,0.0,46,19.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-24,China,CHN,Beijing,39.9042,116.4074,-1.8,4.1,-5.8,0.0,64,14.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-25,China,CHN,Beijing,39.9042,116.4074,-2.2,4.6,-6.2,0.0,68,11.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-26,China,CHN,Beijing,39.9042,116.4074,-2.0,3.6,-6.2,0.0,63,10.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-27,China,CHN,Beijing,39.9042,116.4074,-0.1,4.4,-3.4,0.0,55,7.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-28,China,CHN,Beijing,39.9042,116.4074,0.4,5.8,-3.0,0.0,54,8.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-29,China,CHN,Beijing,39.9042,116.4074,0.9,7.3,-2.5,0.0,54,10.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-30,China,CHN,Beijing,39.9042,116.4074,-0.6,5.4,-5.1,0.0,49,15.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-01-31,China,CHN,Beijing,39.9042,116.4074,0.1,9.2,-5.6,0.0,47,15.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-01,China,CHN,Beijing,39.9042,116.4074,0.3,4.6,-4.2,0.1,33,21.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-02,China,CHN,Beijing,39.9042,116.4074,0.2,4.8,-2.6,1.4,59,24.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-03,China,CHN,Beijing,39.9042,116.4074,-2.8,2.6,-6.4,0.0,37,21.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-04,China,CHN,Beijing,39.9042,116.4074,-2.8,1.4,-5.4,0.0,31,22.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-05,China,CHN,Beijing,39.9042,116.4074,-5.9,-4.7,-8.4,0.3,42,20.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-06,China,CHN,Beijing,39.9042,116.4074,-5.4,-2.7,-8.0,1.6,73,11.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-07,China,CHN,Beijing,39.9042,116.4074,-4.0,3.2,-8.3,0.0,70,10.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-08,China,CHN,Beijing,39.9042,116.4074,-0.6,6.9,-5.1,0.0,43,13.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-09,China,CHN,Beijing,39.9042,116.4074,0.4,10.0,-5.5,0.0,56,14.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-10,China,CHN,Beijing,39.9042,116.4074,2.3,11.3,-3.3,0.0,52,11.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-11,China,CHN,Beijing,39.9042,116.4074,2.5,10.6,-3.3,0.0,73,9.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-12,China,CHN,Beijing,39.9042,116.4074,3.2,11.4,-2.2,0.0,80,13.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-13,China,CHN,Beijing,39.9042,116.4074,4.1,10.6,-1.5,1.9,89,12.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-14,China,CHN,Beijing,39.9042,116.4074,0.5,6.8,-3.6,15.8,81,27.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-15,China,CHN,Beijing,39.9042,116.4074,-2.8,1.5,-6.0,0.0,32,30.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-16,China,CHN,Beijing,39.9042,116.4074,-0.8,4.4,-3.9,0.0,27,32.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-17,China,CHN,Beijing,39.9042,116.4074,1.2,9.5,-4.5,0.0,36,19.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-18,China,CHN,Beijing,39.9042,116.4074,3.0,11.1,-3.5,0.0,48,11.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-19,China,CHN,Beijing,39.9042,116.4074,2.1,9.7,-3.4,0.0,65,12.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-20,China,CHN,Beijing,39.9042,116.4074,1.7,7.8,-3.4,0.0,77,9.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-21,China,CHN,Beijing,39.9042,116.4074,3.1,10.4,-3.5,0.2,57,18.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-22,China,CHN,Beijing,39.9042,116.4074,3.1,9.8,-2.5,0.0,30,18.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-23,China,CHN,Beijing,39.9042,116.4074,2.4,9.5,-3.2,0.0,48,13.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-24,China,CHN,Beijing,39.9042,116.4074,5.3,11.6,-0.7,0.2,51,15.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-25,China,CHN,Beijing,39.9042,116.4074,5.9,9.8,0.9,0.0,44,10.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-26,China,CHN,Beijing,39.9042,116.4074,3.3,9.0,-2.7,0.0,51,14.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-27,China,CHN,Beijing,39.9042,116.4074,2.8,7.2,-0.7,0.0,47,22.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-28,China,CHN,Beijing,39.9042,116.4074,2.7,9.6,-3.4,0.0,66,9.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-02-29,China,CHN,Beijing,39.9042,116.4074,2.5,4.7,-0.6,0.4,91,10.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-01,China,CHN,Beijing,39.9042,116.4074,4.4,10.8,-2.0,0.0,50,29.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-02,China,CHN,Beijing,39.9042,116.4074,3.1,11.4,-4.6,3.1,52,31.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-03,China,CHN,Beijing,39.9042,116.4074,3.0,8.4,-2.6,0.0,39,31.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-04,China,CHN,Beijing,39.9042,116.4074,1.2,7.2,-4.2,0.0,29,24.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-05,China,CHN,Beijing,39.9042,116.4074,2.2,9.0,-3.6,0.0,43,22.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-06,China,CHN,Beijing,39.9042,116.4074,4.1,11.1,-2.5,1.2,69,14.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-07,China,CHN,Beijing,39.9042,116.4074,7.0,14.4,0.8,0.0,58,16.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-08,China,CHN,Beijing,39.9042,116.4074,4.5,9.3,0.1,2.0,87,12.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-09,China,CHN,Beijing,39.9042,116.4074,7.5,12.9,3.6,3.8,69,18.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-10,China,CHN,Beijing,39.9042,116.4074,4.8,11.2,-3.4,0.0,30,24.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-11,China,CHN,Beijing,39.9042,116.4074,4.6,14.6,-4.6,0.0,48,12.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-12,China,CHN,Beijing,39.9042,116.4074,7.7,14.4,2.3,0.0,38,24.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-13,China,CHN,Beijing,39.9042,116.4074,5.1,11.5,-2.9,0.0,24,23.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-14,China,CHN,Beijing,39.9042,116.4074,7.3,15.1,-3.1,0.0,27,29.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-15,China,CHN,Beijing,39.9042,116.4074,8.9,17.2,2.3,0.0,34,20.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-16,China,CHN,Beijing,39.9042,116.4074,5.3,14.0,-2.1,0.0,55,21.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-17,China,CHN,Beijing,39.9042,116.4074,10.9,20.3,0.6,0.0,40,21.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-18,China,CHN,Beijing,39.9042,116.4074,12.6,24.5,3.7,0.0,34,54.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-19,China,CHN,Beijing,39.9042,116.4074,10.5,17.4,4.2,0.0,16,33.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-20,China,CHN,Beijing,39.9042,116.4074,13.0,24.6,2.9,0.0,27,23.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-21,China,CHN,Beijing,39.9042,116.4074,12.4,18.3,6.8,0.0,28,16.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-22,China,CHN,Beijing,39.9042,116.4074,12.0,21.2,2.8,0.0,34,27.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-23,China,CHN,Beijing,39.9042,116.4074,13.3,22.7,5.8,0.0,26,24.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-24,China,CHN,Beijing,39.9042,116.4074,11.6,19.1,4.4,0.0,40,16.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-25,China,CHN,Beijing,39.9042,116.4074,15.7,23.0,8.4,0.3,51,18.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-26,China,CHN,Beijing,39.9042,116.4074,8.9,15.4,4.4,4.7,39,37.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-27,China,CHN,Beijing,39.9042,116.4074,6.9,13.9,-1.1,0.0,13,29.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-28,China,CHN,Beijing,39.9042,116.4074,6.9,13.7,-2.4,0.0,19,19.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-29,China,CHN,Beijing,39.9042,116.4074,9.2,17.3,0.1,0.0,35,17.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-30,China,CHN,Beijing,39.9042,116.4074,11.9,19.6,3.5,0.0,46,23.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-03-31,China,CHN,Beijing,39.9042,116.4074,13.5,20.5,7.5,0.2,46,24.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
2020-04-01,China,CHN,Beijing,39.9042,116.4074,10.8,14.9,5.6,0.0,17,25.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:44.409891+00:00
