date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2021-01-01,China,CHN,Beijing,39.9042,116.4074,-5.2,-0.3,-8.8,0.0,21,12.6,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-02,China,CHN,Beijing,39.9042,116.4074,-5.3,-0.2,-8.8,0.0,54,17.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-03,China,CHN,Beijing,39.9042,116.4074,-6.1,-2.2,-10.3,0.0,28,14.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-04,China,CHN,Beijing,39.9042,116.4074,-4.9,-1.2,-7.8,0.0,25,20.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-05,China,CHN,Beijing,39.9042,116.4074,-7.0,-3.5,-10.1,0.0,22,18.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-06,China,CHN,Beijing,39.9042,116.4074,-12.4,-6.8,-19.8,0.0,15,35.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-07,China,CHN,Beijing,39.9042,116.4074,-13.5,-7.5,-20.0,0.0,17,28.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-08,China,CHN,Beijing,39.9042,116.4074,-8.5,-3.5,-13.5,0.0,24,21.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-09,China,CHN,Beijing,39.9042,116.4074,-5.6,0.8,-11.9,0.0,29,14.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-10,China,CHN,Beijing,39.9042,116.4074,-3.2,1.7,-6.3,0.0,27,15.4,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-11,China,CHN,Beijing,39.9042,116.4074,-2.6,1.6,-4.8,0.0,27,20.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-12,China,CHN,Beijing,39.9042,116.4074,-2.6,5.8,-8.0,0.0,29,20.0,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-13,China,CHN,Beijing,39.9042,116.4074,0.3,6.7,-4.9,0.0,29,14.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-14,China,CHN,Beijing,39.9042,116.4074,-1.7,2.4,-5.0,0.0,73,15.2,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-15,China,CHN,Beijing,39.9042,116.4074,-1.7,2.9,-5.1,0.0,39,23.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-16,China,CHN,Beijing,39.9042,116.4074,-4.5,-0.2,-8.9,0.0,24,27.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-17,China,CHN,Beijing,39.9042,116.4074,-4.1,2.4,-8.1,0.0,24,12.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-18,China,CHN,Beijing,39.9042,116.4074,-2.2,3.5,-5.8,0.0,29,21.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-19,China,CHN,Beijing,39.9042,116.4074,-6.4,-3.9,-8.2,0.0,58,12.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-20,China,CHN,Beijing,39.9042,116.4074,-4.7,0.7,-8.2,0.0,64,9.5,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-21,China,CHN,Beijing,39.9042,116.4074,-2.4,5.0,-7.0,0.0,56,11.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-22,China,CHN,Beijing,39.9042,116.4074,-1.8,3.9,-5.4,0.0,53,12.7,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-23,China,CHN,Beijing,39.9042,116.4074,-3.1,3.1,-6.8,0.2,69,11.3,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-24,China,CHN,Beijing,39.9042,116.4074,-1.5,5.1,-5.9,0.0,60,11.9,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-25,China,CHN,Beijing,39.9042,116.4074,-2.2,0.9,-4.5,1.8,77,10.1,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
2021-01-26,China,CHN,Beijing,39.9042,116.4074,-0.5,7.2,-6.1,0.0,58,15.8,Open-Meteo archive API,Asia/Shanghai,2026-07-10T02:55:47.327869+00:00
