date,location,location_code,representative_city,latitude,longitude,temperature_mean,temperature_max,temperature_min,precipitation_sum,relative_humidity_mean,wind_speed_max,source,source_timezone,downloaded_at
2020-01-22,Brazil,BRA,Brasilia,-15.7939,-47.8828,21.4,24.5,20.0,20.0,88,20.4,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-23,Brazil,BRA,Brasilia,-15.7939,-47.8828,20.8,23.3,19.6,23.1,89,22.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-24,Brazil,BRA,Brasilia,-15.7939,-47.8828,20.7,23.7,19.7,8.6,89,33.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-25,Brazil,BRA,Brasilia,-15.7939,-47.8828,20.8,23.2,19.5,40.5,88,27.2,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-26,Brazil,BRA,Brasilia,-15.7939,-47.8828,20.7,24.3,19.0,19.6,89,16.1,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-27,Brazil,BRA,Brasilia,-15.7939,-47.8828,21.9,25.9,19.5,5.6,85,15.2,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-28,Brazil,BRA,Brasilia,-15.7939,-47.8828,21.5,25.3,19.2,1.9,84,18.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-29,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.5,27.2,17.7,2.1,77,11.5,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-30,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.2,28.0,19.6,1.5,80,8.6,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-01-31,Brazil,BRA,Brasilia,-15.7939,-47.8828,24.1,28.7,19.8,1.0,73,8.8,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-01,Brazil,BRA,Brasilia,-15.7939,-47.8828,24.9,29.1,21.2,0.0,65,8.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-02,Brazil,BRA,Brasilia,-15.7939,-47.8828,24.4,28.7,20.0,0.5,68,10.0,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-03,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.8,28.4,18.7,1.1,73,10.8,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-04,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.8,26.7,18.8,3.1,80,11.1,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-05,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.6,26.9,19.5,4.8,78,8.9,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-06,Brazil,BRA,Brasilia,-15.7939,-47.8828,21.7,25.7,20.0,26.0,84,17.0,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-07,Brazil,BRA,Brasilia,-15.7939,-47.8828,19.8,21.1,18.9,27.6,90,17.3,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-08,Brazil,BRA,Brasilia,-15.7939,-47.8828,19.5,21.2,18.6,17.7,89,21.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-09,Brazil,BRA,Brasilia,-15.7939,-47.8828,19.1,20.7,18.4,17.1,90,19.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-10,Brazil,BRA,Brasilia,-15.7939,-47.8828,21.3,26.4,18.4,1.4,80,10.9,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-11,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.6,28.6,19.4,0.2,74,10.0,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-12,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.4,26.6,20.2,10.4,85,15.3,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-13,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.8,26.6,19.6,2.6,75,12.4,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-14,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.2,28.0,19.9,2.0,73,9.7,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-15,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.4,27.9,20.0,7.7,80,11.6,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-16,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.4,26.7,18.5,10.0,84,12.3,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-17,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.8,27.2,18.8,1.7,81,11.8,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-18,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.1,27.3,19.3,0.0,77,15.0,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-19,Brazil,BRA,Brasilia,-15.7939,-47.8828,23.2,27.5,20.2,2.1,74,9.4,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-20,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.3,26.6,18.2,3.9,80,11.2,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-21,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.5,26.7,18.7,1.4,80,11.2,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
2020-02-22,Brazil,BRA,Brasilia,-15.7939,-47.8828,22.9,27.5,20.3,6.0,79,13.4,Open-Meteo archive API,America/Sao_Paulo,2026-07-11T00:59:41.484258+00:00
